slice,ticker,date,time,model,status,status_detail,grid_k_lo,grid_k_hi,grid_k_points,grid_t_lo,grid_t_hi,grid_t_points,n_grid_points,butterfly_violations,butterfly_violation_rate,min_g,calendar_pairs,calendar_crossings,calendar_crossing_rate,max_calendar_crossing,fit_max_calendar_crossing,self_validates,grid_inside_quoted_fraction,butterfly_violations_inside,min_g_inside,calendar_crossings_inside,max_calendar_crossing_inside
daily,META,2026-08-24,1538,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4109589041,41,3321,0,0.0000000000,0.3011766684,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9560373382,0,0.4770423983,0,0.0000000000
daily,META,2026-08-24,1538,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4109589041,41,3321,0,0.0000000000,0.2942834814,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9560373382,0,0.4752507308,0,0.0000000000
daily,META,2026-08-24,1538,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4109589041,41,3321,0,0.0000000000,0.3094390070,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9560373382,0,0.5047134272,0,0.0000000000
daily,META,2026-08-25,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4082191781,41,3321,16,0.0048178260,-1828.6883378713,3240,19,0.0058641975,11.6026932283,0.0001584736,true,0.9485094851,0,0.0501667998,0,0.0000000000
daily,META,2026-08-25,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4082191781,41,3321,0,0.0000000000,0.2935694089,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9485094851,0,0.4906066462,0,0.0000000000
daily,META,2026-08-25,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4082191781,41,3321,0,0.0000000000,0.2767846683,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9485094851,0,0.4016222410,0,0.0000000000
daily,META,2026-08-25,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4082191781,41,3321,0,0.0000000000,0.2852681027,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9485094851,0,0.4432712569,0,0.0000000000
daily,META,2026-08-25,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4082191781,41,3321,0,0.0000000000,0.2758288812,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9485094851,0,0.3960118543,0,0.0000000000
daily,META,2026-08-25,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4082191781,41,3321,0,0.0000000000,0.2881979872,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9485094851,0,0.4556133634,0,0.0000000000
daily,META,2026-08-26,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4054794521,41,3321,0,0.0000000000,0.0158209499,3240,4,0.0012345679,0.0009189802,0.0001965504,true,0.9506172840,0,0.3823153814,0,0.0000000000
daily,META,2026-08-26,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4054794521,41,3321,0,0.0000000000,0.3337170549,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9506172840,0,0.5496688812,0,0.0000000000
daily,META,2026-08-26,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4054794521,41,3321,0,0.0000000000,0.3070140518,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9506172840,0,0.4582259244,0,0.0000000000
daily,META,2026-08-26,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4054794521,41,3321,0,0.0000000000,0.3179035903,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9506172840,0,0.4916645166,0,0.0000000000
daily,META,2026-08-26,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4054794521,41,3321,0,0.0000000000,0.3046595515,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9506172840,0,0.4503222982,0,0.0000000000
daily,META,2026-08-26,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0054794521,1.4054794521,41,3321,0,0.0000000000,0.3243165959,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9506172840,0,0.5096145551,0,0.0000000000
daily,META,2026-08-27,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.0616442157,3240,10,0.0030864198,0.0011029475,0.0000593588,true,0.9464016862,0,0.0616442157,0,0.0000000000
daily,META,2026-08-27,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.3007567051,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9464016862,0,0.4510787622,0,0.0000000000
daily,META,2026-08-27,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2752796713,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9464016862,0,0.3532991565,0,0.0000000000
daily,META,2026-08-27,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2913954810,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9464016862,0,0.4153580821,0,0.0000000000
daily,META,2026-08-27,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2728067057,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9464016862,0,0.3432121659,0,0.0000000000
daily,META,2026-08-27,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2974583195,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.9464016862,0,0.4366506242,0,0.0000000000
daily,QQQ,2026-08-14,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.0185639046,3240,5,0.0015432099,0.0001686288,0.0001351120,true,0.8578741343,0,0.0435535031,0,0.0000000000
daily,QQQ,2026-08-14,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2508550608,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8578741343,0,0.2665057903,0,0.0000000000
daily,QQQ,2026-08-14,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2576197182,3240,0,0.0000000000,0.0000000000,0.0000000066,true,0.8578741343,0,0.2857302023,0,0.0000000000
daily,QQQ,2026-08-14,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2548296317,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8578741343,0,0.2775719188,0,0.0000000000
daily,QQQ,2026-08-14,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2512837278,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8578741343,0,0.2686690073,0,0.0000000000
daily,QQQ,2026-08-14,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2573617322,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8578741343,0,0.2903660777,0,0.0000000000
daily,QQQ,2026-08-17,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4301369863,41,3321,0,0.0000000000,0.0305351502,3240,9,0.0027777778,0.0001353583,0.0002962423,true,0.8593797049,0,0.0305351502,0,0.0000000000
daily,QQQ,2026-08-17,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4301369863,41,3321,0,0.0000000000,0.2481246313,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.8593797049,0,0.2540324324,0,0.0000000000
daily,QQQ,2026-08-17,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4301369863,41,3321,0,0.0000000000,0.2613994727,3240,0,0.0000000000,0.0000000000,0.0000023596,false,0.8593797049,0,0.2802966089,0,0.0000000000
daily,QQQ,2026-08-17,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4301369863,41,3321,0,0.0000000000,0.2548440906,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8593797049,0,0.2719406369,0,0.0000000000
daily,QQQ,2026-08-17,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4301369863,41,3321,0,0.0000000000,0.2539367156,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8593797049,0,0.2703652644,0,0.0000000000
daily,QQQ,2026-08-17,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4301369863,41,3321,0,0.0000000000,0.2572015470,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8593797049,0,0.2811061527,0,0.0000000000
daily,QQQ,2026-08-18,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.0492049489,3240,6,0.0018518519,0.0000990770,0.0005347025,true,0.8822643782,0,0.0492049489,0,0.0000000000
daily,QQQ,2026-08-18,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2486664234,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.8822643782,0,0.2536737565,0,0.0000000000
daily,QQQ,2026-08-18,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2637067061,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8822643782,0,0.2798072628,0,0.0000000000
daily,QQQ,2026-08-18,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2557555583,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8822643782,0,0.2727762104,0,0.0000000000
daily,QQQ,2026-08-18,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2544389712,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8822643782,0,0.2707499306,0,0.0000000000
daily,QQQ,2026-08-18,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2586332292,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8822643782,0,0.2821518929,0,0.0000000000
daily,QQQ,2026-08-19,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4246575342,41,3321,0,0.0000000000,0.0565753436,3240,22,0.0067901235,0.0009698223,0.0000641176,true,0.8819632641,0,0.0565753436,0,0.0000000000
daily,QQQ,2026-08-19,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4246575342,41,3321,0,0.0000000000,0.2499646475,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.8819632641,0,0.2664495209,0,0.0000000000
daily,QQQ,2026-08-19,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4246575342,41,3321,0,0.0000000000,0.2656574691,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8819632641,0,0.2830016342,0,0.0000000000
daily,QQQ,2026-08-19,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4246575342,41,3321,0,0.0000000000,0.2557650735,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8819632641,0,0.2784386693,0,0.0000000000
daily,QQQ,2026-08-19,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4246575342,41,3321,0,0.0000000000,0.2551838903,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8819632641,0,0.2772273101,0,0.0000000000
daily,QQQ,2026-08-19,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4246575342,41,3321,0,0.0000000000,0.2582065052,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8819632641,0,0.2882039136,0,0.0000000000
daily,QQQ,2026-08-20,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4219178082,41,3321,0,0.0000000000,0.0893267797,3240,0,0.0000000000,0.0000000000,0.0001081314,true,0.8958145137,0,0.1044073651,0,0.0000000000
daily,QQQ,2026-08-20,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4219178082,41,3321,0,0.0000000000,0.2501617205,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8958145137,0,0.2588612541,0,0.0000000000
daily,QQQ,2026-08-20,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4219178082,41,3321,0,0.0000000000,0.2615546223,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8958145137,0,0.2825264486,0,0.0000000000
daily,QQQ,2026-08-20,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4219178082,41,3321,0,0.0000000000,0.2565156368,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8958145137,0,0.2828243461,0,0.0000000000
daily,QQQ,2026-08-20,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4219178082,41,3321,0,0.0000000000,0.2551995992,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8958145137,0,0.2811988599,0,0.0000000000
daily,QQQ,2026-08-20,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4219178082,41,3321,0,0.0000000000,0.2590129987,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8958145137,0,0.2930156067,0,0.0000000000
daily,QQQ,2026-08-21,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4191780822,41,3321,0,0.0000000000,0.1090630107,3240,1,0.0003086420,0.0000168452,0.0007300997,true,0.8855766335,0,0.1090630107,0,0.0000000000
daily,QQQ,2026-08-21,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4191780822,41,3321,0,0.0000000000,0.2474946660,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.8855766335,0,0.2507939279,0,0.0000000000
daily,QQQ,2026-08-21,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4191780822,41,3321,0,0.0000000000,0.2620700040,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8855766335,0,0.2806289745,0,0.0000000000
daily,QQQ,2026-08-21,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4191780822,41,3321,0,0.0000000000,0.2560386617,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8855766335,0,0.2838076552,0,0.0000000000
daily,QQQ,2026-08-21,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4191780822,41,3321,0,0.0000000000,0.2552430121,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8855766335,0,0.2831716082,0,0.0000000000
daily,QQQ,2026-08-21,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4191780822,41,3321,0,0.0000000000,0.2586598154,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8855766335,0,0.2884343744,0,0.0000000000
daily,QQQ,2026-08-24,1538,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4109589041,41,3321,0,0.0000000000,0.1041499972,3240,7,0.0021604938,0.0001157659,0.0000978610,true,0.8967178561,0,0.1041499972,0,0.0000000000
daily,QQQ,2026-08-24,1538,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4109589041,41,3321,0,0.0000000000,0.2488221980,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.8967178561,0,0.2572288297,0,0.0000000000
daily,QQQ,2026-08-24,1538,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4109589041,41,3321,0,0.0000000000,0.2599514564,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8967178561,0,0.2827856067,0,0.0000000000
daily,QQQ,2026-08-24,1538,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4109589041,41,3321,0,0.0000000000,0.2556517465,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8967178561,0,0.2856027107,0,0.0000000000
daily,QQQ,2026-08-24,1538,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4109589041,41,3321,0,0.0000000000,0.2565208878,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8967178561,0,0.2856510255,0,0.0000000000
daily,QQQ,2026-08-24,1538,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4109589041,41,3321,0,0.0000000000,0.2573031699,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8967178561,0,0.2914544127,0,0.0000000000
daily,QQQ,2026-08-25,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4082191781,41,3321,0,0.0000000000,0.0401672605,3240,16,0.0049382716,0.0003895311,0.0005224227,true,0.8825654923,0,0.0401672605,0,0.0000000000
daily,QQQ,2026-08-25,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4082191781,41,3321,0,0.0000000000,0.2483253437,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.8825654923,0,0.2658122060,0,0.0000000000
daily,QQQ,2026-08-25,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4082191781,41,3321,0,0.0000000000,0.2731547628,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8825654923,0,0.2822645203,0,0.0000000000
daily,QQQ,2026-08-25,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4082191781,41,3321,0,0.0000000000,0.2568807951,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8825654923,0,0.2837839761,0,0.0000000000
daily,QQQ,2026-08-25,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4082191781,41,3321,0,0.0000000000,0.2587796152,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8825654923,0,0.2867796289,0,0.0000000000
daily,QQQ,2026-08-25,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4082191781,41,3321,0,0.0000000000,0.2593808863,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8825654923,0,0.2743001404,0,0.0000000000
daily,QQQ,2026-08-26,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4054794521,41,3321,0,0.0000000000,0.0609946334,3240,18,0.0055555556,0.0003350442,0.0005373814,true,0.8690153568,0,0.0888628467,0,0.0000000000
daily,QQQ,2026-08-26,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4054794521,41,3321,0,0.0000000000,0.2499646771,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.8690153568,0,0.2663534182,0,0.0000000000
daily,QQQ,2026-08-26,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4054794521,41,3321,0,0.0000000000,0.2734513400,3240,0,0.0000000000,0.0000000000,0.0000011662,false,0.8690153568,0,0.2809186781,0,0.0000000000
daily,QQQ,2026-08-26,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4054794521,41,3321,0,0.0000000000,0.2583379983,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8690153568,0,0.2840850184,0,0.0000000000
daily,QQQ,2026-08-26,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4054794521,41,3321,0,0.0000000000,0.2592337383,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8690153568,0,0.2847353259,0,0.0000000000
daily,QQQ,2026-08-26,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4054794521,41,3321,0,0.0000000000,0.2620862584,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8690153568,0,0.2907766475,0,0.0000000000
daily,QQQ,2026-08-27,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.0615293461,3240,18,0.0055555556,0.0007693920,0.0005900599,true,0.8801565793,0,0.1101898785,3,0.0003106763
daily,QQQ,2026-08-27,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2493816506,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.8801565793,0,0.2562264864,0,0.0000000000
daily,QQQ,2026-08-27,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2625677169,3240,93,0.0287037037,0.0009838989,0.0000131743,false,0.8801565793,0,0.2683671663,2,0.0000494402
daily,QQQ,2026-08-27,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2559759328,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8801565793,0,0.2820663509,0,0.0000000000
daily,QQQ,2026-08-27,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2550253090,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8801565793,0,0.2821654735,0,0.0000000000
daily,QQQ,2026-08-27,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4027397260,41,3321,0,0.0000000000,0.2585357324,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8801565793,0,0.2897009051,0,0.0000000000
daily,SPY,2026-08-14,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.0810394471,3240,25,0.0077160494,0.0002585846,0.0001204904,true,0.8925022584,0,0.0810394471,0,0.0000000000
daily,SPY,2026-08-14,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2021790156,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.8925022584,0,0.2021790156,0,0.0000000000
daily,SPY,2026-08-14,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2539288205,3240,0,0.0000000000,0.0000000000,0.0000002704,true,0.8925022584,0,0.2558569829,0,0.0000000000
daily,SPY,2026-08-14,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2515657510,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8925022584,0,0.2564773241,0,0.0000000000
daily,SPY,2026-08-14,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2500190788,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8925022584,0,0.2511151950,0,0.0000000000
daily,SPY,2026-08-14,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0082191781,1.4383561644,41,3321,0,0.0000000000,0.2531755662,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8925022584,0,0.2601616381,0,0.0000000000
daily,SPY,2026-08-17,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4301369863,41,3321,0,0.0000000000,0.0891570861,3240,26,0.0080246914,0.0003374922,0.0001530634,true,0.8888888889,0,0.0891570861,0,0.0000000000
daily,SPY,2026-08-17,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4301369863,41,3321,0,0.0000000000,0.1813564802,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.8888888889,0,0.1813564802,0,0.0000000000
daily,SPY,2026-08-17,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4301369863,41,3321,0,0.0000000000,0.2543159758,3240,0,0.0000000000,0.0000000000,0.0000001746,true,0.8888888889,0,0.2557300968,0,0.0000000000
daily,SPY,2026-08-17,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4301369863,41,3321,0,0.0000000000,0.2515010590,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8888888889,0,0.2564046150,0,0.0000000000
daily,SPY,2026-08-17,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4301369863,41,3321,0,0.0000000000,0.2500159025,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8888888889,0,0.2511790443,0,0.0000000000
daily,SPY,2026-08-17,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4301369863,41,3321,0,0.0000000000,0.2530936124,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8888888889,0,0.2597531786,0,0.0000000000
daily,SPY,2026-08-18,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.0822208255,3240,30,0.0092592593,0.0010242782,0.0001883817,true,0.8873833183,0,0.0822208255,0,0.0000000000
daily,SPY,2026-08-18,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.1820586726,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.8873833183,0,0.1820586726,0,0.0000000000
daily,SPY,2026-08-18,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2566298838,3240,0,0.0000000000,0.0000000000,0.0000001695,true,0.8873833183,0,0.2566298838,0,0.0000000000
daily,SPY,2026-08-18,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2517570997,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8873833183,0,0.2566324481,0,0.0000000000
daily,SPY,2026-08-18,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2500218305,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8873833183,0,0.2512340605,0,0.0000000000
daily,SPY,2026-08-18,1530,essvi_sg05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4273972603,41,3321,0,0.0000000000,0.2536529158,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8873833183,0,0.2603718406,0,0.0000000000
daily,SPY,2026-08-19,1530,svi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4246575342,41,3321,0,0.0000000000,0.0835344181,3240,26,0.0080246914,0.0003645028,0.0001589091,true,0.8828666064,0,0.0835344181,0,0.0000000000
daily,SPY,2026-08-19,1530,ssvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4246575342,41,3321,0,0.0000000000,0.1797375114,3240,0,0.0000000000,0.0000000000,0.0000000000,false,0.8828666064,0,0.1797375114,0,0.0000000000
daily,SPY,2026-08-19,1530,essvi,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4246575342,41,3321,0,0.0000000000,0.2554689169,3240,0,0.0000000000,0.0000000000,0.0000001261,true,0.8828666064,0,0.2566326079,0,0.0000000000
daily,SPY,2026-08-19,1530,essvi_g05,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4246575342,41,3321,0,0.0000000000,0.2514770773,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8828666064,0,0.2559385091,0,0.0000000000
daily,SPY,2026-08-19,1530,essvi_gfree,ok,,-0.4000000000,0.4000000000,81,0.0027397260,1.4246575342,41,3321,0,0.0000000000,0.2500197295,3240,0,0.0000000000,0.0000000000,0.0000000000,true,0.8828666064,0,0.2512011114,0,0.0000000000
