slice,ticker,date,time,model,status,status_detail,maturity,t,t_beyond_last_pillar,t_below_first_pillar,spot,strike,forward,discount_factor,barrier_type,barrier_dir,barrier_mult,barrier_level,right,pv,std_err,knock_prob,vanilla_pv,vanilla_std_err,ko_over_vanilla,paths,steps,seed
daily,AMD,2026-08-14,1530,essvi,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,none,,,,C,63.1764101150,0.4906415573,,63.1764101150,0.4906415573,1.0000000000,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,none,,,,P,57.6243990457,0.2366556763,,57.6243990457,0.2366556763,1.0000000000,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,down,0.9500000000,482.4195000000,C,24.0683377616,0.4208217596,0.8826700433,63.1764101150,0.4906415573,0.3809703292,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,down,0.9500000000,482.4195000000,P,0.0151854415,0.0017142662,0.8826700433,57.6243990457,0.2366556763,0.0002635245,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,down,0.9000000000,457.0290000000,C,41.2675245645,0.4916632471,0.7538363189,63.1764101150,0.4906415573,0.6532109768,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,down,0.9000000000,457.0290000000,P,0.3098250227,0.0125738215,0.7538363189,57.6243990457,0.2366556763,0.0053766291,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,down,0.8500000000,431.6385000000,C,52.2635190539,0.5044733469,0.6198903100,63.1764101150,0.4906415573,0.8272631977,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,down,0.8500000000,431.6385000000,P,1.5627397015,0.0350862858,0.6198903100,57.6243990457,0.2366556763,0.0271194100,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,up,1.0500000000,533.2005000000,C,0.0150823750,0.0017864403,0.8587229279,63.1764101150,0.4906415573,0.0002387343,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,up,1.0500000000,533.2005000000,P,20.3586383169,0.2609220074,0.8587229279,57.6243990457,0.2366556763,0.3532989264,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,up,1.1000000000,558.5910000000,C,0.2019634534,0.0098767592,0.7261591414,63.1764101150,0.4906415573,0.0031968175,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,up,1.1000000000,558.5910000000,P,34.5286917071,0.2938026689,0.7261591414,57.6243990457,0.2366556763,0.5992026343,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,up,1.1500000000,583.9815000000,C,0.8416733512,0.0253397374,0.6088431645,63.1764101150,0.4906415573,0.0133225891,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,up,1.1500000000,583.9815000000,P,43.7825364047,0.2894442739,0.6088431645,57.6243990457,0.2366556763,0.7597916357,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,none,,,,C,90.7877350299,0.7851027785,,90.7877350299,0.7851027785,1.0000000000,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,none,,,,P,79.3666975131,0.2779852181,,79.3666975131,0.2779852181,1.0000000000,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,down,0.9500000000,482.4195000000,C,25.3472221414,0.5761418728,0.9246359910,90.7877350299,0.7851027785,0.2791921412,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,down,0.9500000000,482.4195000000,P,0.0060975525,0.0011039148,0.9246359910,79.3666975131,0.2779852181,0.0000768276,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,down,0.9000000000,457.0290000000,C,45.8819034909,0.7141693922,0.8395025141,90.7877350299,0.7851027785,0.5053755717,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,down,0.9000000000,457.0290000000,P,0.0979132297,0.0068170297,0.8395025141,79.3666975131,0.2779852181,0.0012336815,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,down,0.8500000000,431.6385000000,C,62.3794210431,0.7815701851,0.7461976530,90.7877350299,0.7851027785,0.6870908391,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,down,0.8500000000,431.6385000000,P,0.6171872850,0.0223593364,0.7461976530,79.3666975131,0.2779852181,0.0077764012,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,up,1.0500000000,533.2005000000,C,0.0056597667,0.0010994457,0.8942366522,90.7877350299,0.7851027785,0.0000623407,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,up,1.0500000000,533.2005000000,P,20.3691754139,0.3033881470,0.8942366522,79.3666975131,0.2779852181,0.2566463775,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,up,1.1000000000,558.5910000000,C,0.0643868742,0.0053342991,0.7953728580,90.7877350299,0.7851027785,0.0007092023,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,up,1.1000000000,558.5910000000,P,36.1049533170,0.3630795979,0.7953728580,79.3666975131,0.2779852181,0.4549131367,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,up,1.1500000000,583.9815000000,C,0.3139716960,0.0153388871,0.7049431648,90.7877350299,0.7851027785,0.0034583052,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,up,1.1500000000,583.9815000000,P,48.2150725681,0.3766554003,0.7049431648,79.3666975131,0.2779852181,0.6074975283,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,none,,,,C,31.8727035455,0.2213689082,,31.8727035455,0.2213689082,1.0000000000,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,none,,,,P,29.9583559065,0.1634976168,,29.9583559065,0.1634976168,1.0000000000,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,down,0.9500000000,482.4195000000,C,20.0664538701,0.2254322625,0.7504458498,31.8727035455,0.2213689082,0.6295811663,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,down,0.9500000000,482.4195000000,P,0.1211828012,0.0052567368,0.7504458498,29.9583559065,0.1634976168,0.0040450418,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,down,0.9000000000,457.0290000000,C,28.5222033797,0.2287096545,0.5019483521,31.8727035455,0.2213689082,0.8948786958,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,down,0.9000000000,457.0290000000,P,1.7985759105,0.0294749606,0.5019483521,29.9583559065,0.1634976168,0.0600358683,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,down,0.8500000000,431.6385000000,C,31.1090299361,0.2235761277,0.3067452588,31.8727035455,0.2213689082,0.9760398860,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,down,0.8500000000,431.6385000000,P,6.2253528672,0.0612297246,0.3067452588,29.9583559065,0.1634976168,0.2078002173,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,up,1.0500000000,533.2005000000,C,0.1080554856,0.0049984469,0.7448800361,31.8727035455,0.2213689082,0.0033902203,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,up,1.0500000000,533.2005000000,P,18.1459317285,0.1774247168,0.7448800361,29.9583559065,0.1634976168,0.6057051924,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,up,1.1000000000,558.5910000000,C,1.3988168245,0.0257208959,0.5133541974,31.8727035455,0.2213689082,0.0438876113,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,up,1.1000000000,558.5910000000,P,26.0051220270,0.1756926345,0.5133541974,29.9583559065,0.1634976168,0.8680423621,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,up,1.1500000000,583.9815000000,C,4.7462316658,0.0548282028,0.3388342792,31.8727035455,0.2213689082,0.1489121141,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,up,1.1500000000,583.9815000000,P,28.7378098380,0.1684669978,0.3388342792,29.9583559065,0.1634976168,0.9592585764,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,none,,,,C,61.9253067828,0.5211224679,,61.9253067828,0.5211224679,1.0000000000,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,none,,,,P,56.3304974227,0.2495529426,,56.3304974227,0.2495529426,1.0000000000,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,down,0.9500000000,482.4195000000,C,24.1070748323,0.4489819370,0.8812604827,61.9253067828,0.5211224679,0.3892927800,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,down,0.9500000000,482.4195000000,P,0.0177305677,0.0018306585,0.8812604827,56.3304974227,0.2495529426,0.0003147597,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,down,0.9000000000,457.0290000000,C,41.1361561740,0.5203180757,0.7474068083,61.9253067828,0.5211224679,0.6642866755,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,down,0.9000000000,457.0290000000,P,0.3465353040,0.0132494626,0.7474068083,56.3304974227,0.2495529426,0.0061518240,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,down,0.8500000000,431.6385000000,C,51.6599086904,0.5325990518,0.6085012218,61.9253067828,0.5211224679,0.8342293543,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,down,0.8500000000,431.6385000000,P,1.7180664970,0.0366042126,0.6085012218,56.3304974227,0.2495529426,0.0304997572,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,up,1.0500000000,533.2005000000,C,0.0154405044,0.0017743505,0.8583855782,61.9253067828,0.5211224679,0.0002493408,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,up,1.0500000000,533.2005000000,P,20.3449820144,0.2659804381,0.8583855782,56.3304974227,0.2495529426,0.3611717088,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,up,1.1000000000,558.5910000000,C,0.2280688784,0.0105717619,0.7226522080,61.9253067828,0.5211224679,0.0036829673,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,up,1.1000000000,558.5910000000,P,34.4073212209,0.2993829292,0.7226522080,56.3304974227,0.2495529426,0.6108115993,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,up,1.1500000000,583.9815000000,C,0.9547461732,0.0269831109,0.6019689842,61.9253067828,0.5211224679,0.0154177060,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,3M,0.2500000000,false,false,507.8100000000,507.8100000000,513.4326328251,0.9904202202,out,up,1.1500000000,583.9815000000,P,43.3480718603,0.2958285892,0.6019689842,56.3304974227,0.2495529426,0.7695311393,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,none,,,,C,89.8291480395,0.8396524567,,89.8291480395,0.8396524567,1.0000000000,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,none,,,,P,78.4742411810,0.2979578176,,78.4742411810,0.2979578176,1.0000000000,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,down,0.9500000000,482.4195000000,C,25.3784481649,0.6205767696,0.9258614195,89.8291480395,0.8396524567,0.2825190789,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,down,0.9500000000,482.4195000000,P,0.0055053149,0.0009651211,0.9258614195,78.4742411810,0.2979578176,0.0000701544,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,down,0.9000000000,457.0290000000,C,45.8417784053,0.7615105671,0.8388947451,89.8291480395,0.8396524567,0.5103218655,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,down,0.9000000000,457.0290000000,P,0.1054830151,0.0071208534,0.8388947451,78.4742411810,0.2979578176,0.0013441738,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,down,0.8500000000,431.6385000000,C,62.1514021090,0.8339467361,0.7425031473,89.8291480395,0.8396524567,0.6918845772,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,down,0.8500000000,431.6385000000,P,0.6722940302,0.0233900233,0.7425031473,78.4742411810,0.2979578176,0.0085670663,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,up,1.0500000000,533.2005000000,C,0.0055676608,0.0010305868,0.8958696069,89.8291480395,0.8396524567,0.0000619806,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,up,1.0500000000,533.2005000000,P,20.4037454891,0.3113514362,0.8958696069,78.4742411810,0.2979578176,0.2600056424,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,up,1.1000000000,558.5910000000,C,0.0731807635,0.0057868127,0.7962323277,89.8291480395,0.8396524567,0.0008146661,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,up,1.1000000000,558.5910000000,P,36.1712905384,0.3729622695,0.7962323277,78.4742411810,0.2979578176,0.4609320204,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,up,1.1500000000,583.9815000000,C,0.3404936022,0.0161061097,0.7047342815,89.8291480395,0.8396524567,0.0037904579,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_g05,ok,,6M,0.5000000000,false,false,507.8100000000,507.8100000000,519.8031798101,0.9806827969,out,up,1.1500000000,583.9815000000,P,48.1506959001,0.3872210390,0.7047342815,78.4742411810,0.2979578176,0.6135860019,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,none,,,,C,32.1737063077,0.2201917868,,32.1737063077,0.2201917868,1.0000000000,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,none,,,,P,30.2544833356,0.1623666298,,30.2544833356,0.1623666298,1.0000000000,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,down,0.9500000000,482.4195000000,C,20.1265448393,0.2249233261,0.7529237534,32.1737063077,0.2201917868,0.6255587916,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,down,0.9500000000,482.4195000000,P,0.1146176351,0.0050882565,0.7529237534,30.2544833356,0.1623666298,0.0037884512,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,down,0.9000000000,457.0290000000,C,28.7019446459,0.2279302084,0.5065504234,32.1737063077,0.2201917868,0.8920932009,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,down,0.9000000000,457.0290000000,P,1.7675513527,0.0292701196,0.5065504234,30.2544833356,0.1623666298,0.0584227909,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,down,0.8500000000,431.6385000000,C,31.3740242704,0.2225348862,0.3099785822,32.1737063077,0.2201917868,0.9751448580,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,down,0.8500000000,431.6385000000,P,6.2288542978,0.0614435313,0.3099785822,30.2544833356,0.1623666298,0.2058820251,40000,192,20260824
daily,AMD,2026-08-14,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,507.8100000000,507.8100000000,509.7457823053,0.9968517053,out,up,1.0500000000,533.2005000000,C,0.1038000427,0.0048818268,0.7468639319,32.1737063077,0.2201917868,0.0032262383,40000,192,20260824
