slice,ticker,date,time,model,status,status_detail,grid_levels,grid_times,lv_min,lv_max,lv_mean,clamped_fraction,guard_fraction,roughness_dk,roughness_mean_abs_d2,roughness_max_abs_d2,roughness_mean_abs_d2_per_dk2,lv_analytic_minus_numeric_mean_abs,lv_analytic_minus_numeric_max_abs,rt_points,rt_failures,rt_panics,rt_vs_fit_mean_vol_bp,rt_vs_fit_max_vol_bp,rt_vs_fit_mean_abs_price,rt_vs_fit_max_abs_price,rt_vs_fit_mean_rel_price,rt_vs_mkt_mean_vol_bp,rt_vs_mkt_max_vol_bp,ur_roundtrip_points,ur_roundtrip_failures,ur_roundtrip_mean_vol_bp,ur_roundtrip_max_vol_bp,ur_clamped_fraction,ur_fallback_fraction,ur_within_desk_tolerance,trusted_strike_lo,trusted_strike_hi,trusted_t_lo,trusted_t_hi
daily,SPY,2026-08-14,1530,essvi_g05,ok,,81,41,0.0425063470,0.8813628616,0.2862485968,0.0000000000,0.0000000000,0.0100000000,0.0005250705,0.1563853259,5.2507049760,0.0310634244,1.3371744849,14,0,0,26.7324653456,51.4793109316,0.3572032088,0.9878985012,0.0467315478,86.2620068968,240.5759183298,4,0,118.6743642775,199.8592305301,0.0000000000,0.0000000000,false,758.0000000000,786.0000000000,0.0082191781,1.4383561644
daily,SPY,2026-08-14,1530,essvi_gfree,ok,,81,41,0.0338015026,0.9268913778,0.2671555543,0.0000000000,0.0000000000,0.0100000000,0.0004916413,0.2068013488,4.9164126753,0.0289748353,1.0235114802,14,0,0,19.6658894441,47.6682503030,0.3007215321,0.9484590196,0.0299712724,85.9553178414,202.6149185321,4,0,90.6032425478,182.2918939326,0.0000000000,0.0000000000,false,758.0000000000,786.0000000000,0.0082191781,1.4383561644
daily,SPY,2026-08-14,1530,essvi_sg05,ok,,81,41,0.0100000000,0.8848308215,0.2675514137,0.0168623908,0.0000000000,0.0100000000,0.0004065853,0.1219010771,4.0658533335,0.0269198952,0.7295894724,14,0,0,17.1860048491,44.9804623174,0.1950142742,0.6932015800,0.0324177776,106.4428792579,278.1786903301,4,0,165.6060536920,245.3509585283,0.0168623908,0.0000000000,false,758.0000000000,786.0000000000,0.0082191781,1.4383561644
daily,SPY,2026-08-17,1530,svi,ok,,81,41,0.0100000000,1.7043709762,0.2914507197,0.0219813309,0.0000000000,0.0100000000,0.0005983463,0.1100008424,5.9834631016,0.0322261958,1.5165516050,15,0,0,17.8902909279,37.2654544745,0.2213939818,0.6122624967,0.0308604454,69.2245512924,360.8204765687,3,0,30.6117625003,72.8660081469,0.0219813309,0.0000000000,false,759.0000000000,781.0000000000,0.0027397260,1.4301369863
daily,SPY,2026-08-17,1530,ssvi,ok,,81,41,0.0862227341,1.4798059772,0.2838649282,0.0000000000,0.0000000000,0.0100000000,0.0005807627,0.2945693626,5.8076266046,0.0318373276,1.2032692763,15,0,0,18.0665112063,57.3471665399,0.1293309292,0.3221431819,0.0434911981,80.2368804753,281.3290397584,3,0,110.7633173674,247.3893203273,0.0000000000,0.0000000000,false,759.0000000000,781.0000000000,0.0027397260,1.4301369863
daily,SPY,2026-08-17,1530,essvi,ok,,81,41,0.0100000000,1.3375950965,0.2770155532,0.0084311954,0.0000000000,0.0100000000,0.0004753996,0.1647453526,4.7539955930,0.0336786594,1.1597384715,15,0,0,13.4964322286,29.7459800370,0.1185439319,0.2770565831,0.0307459841,71.7406635846,207.7588395485,3,0,20.0694998181,34.6645649486,0.0084311954,0.0000000000,false,759.0000000000,781.0000000000,0.0027397260,1.4301369863
daily,SPY,2026-08-17,1530,essvi_g05,ok,,81,41,0.0674294975,1.4433178440,0.3007687829,0.0000000000,0.0000000000,0.0100000000,0.0006048111,0.2655296740,6.0481106095,0.0385622131,1.2575556554,15,0,0,18.2809662810,44.2038297519,0.1348848432,0.2965302966,0.0493982805,87.4742910516,175.7433141371,3,0,29.7979726329,54.6683348869,0.0000000000,0.0000000000,false,759.0000000000,781.0000000000,0.0027397260,1.4301369863
daily,SPY,2026-08-17,1530,essvi_gfree,ok,,81,41,0.0382562759,1.5323795294,0.2855237239,0.0000000000,0.0000000000,0.0100000000,0.0006050268,0.3493214158,6.0502675745,0.0387294985,1.3417478843,15,0,0,17.1631229493,56.9248728811,0.0865445104,0.2324188150,0.0474931842,72.7372189490,153.0926207854,3,0,44.0115644378,86.4426615305,0.0000000000,0.0000000000,false,759.0000000000,781.0000000000,0.0027397260,1.4301369863
daily,SPY,2026-08-17,1530,essvi_sg05,ok,,81,41,0.0100000000,1.4111387863,0.2814292117,0.0069256248,0.0000000000,0.0100000000,0.0004711630,0.2130521122,4.7116304333,0.0324420141,1.4242994866,15,0,0,14.3602022397,35.9322780638,0.1356848494,0.2868536080,0.0361161048,109.1911667309,337.0021739139,3,0,33.1077208148,51.9499412335,0.0069256248,0.0000000000,false,759.0000000000,781.0000000000,0.0027397260,1.4301369863
daily,SPY,2026-08-18,1530,svi,ok,,81,41,0.0100000000,1.3205561349,0.2851025514,0.0207768744,0.0000000000,0.0100000000,0.0006556055,0.1400740794,6.5560549417,0.0321990693,1.2824739845,14,0,0,40.6637827411,148.2885466369,0.2923023202,0.6163334857,0.0750119337,58.3715485210,139.1646775746,3,0,288.9076295279,426.8193901241,0.0207768744,0.0000000000,false,753.0000000000,776.0000000000,0.0027397260,1.4273972603
daily,SPY,2026-08-18,1530,ssvi,ok,,81,41,0.0799389653,1.5989824704,0.2816591744,0.0000000000,0.0000000000,0.0100000000,0.0005858907,0.3064056482,5.8589066722,0.0293886992,1.2451079856,14,0,0,40.1094801899,88.5164459800,0.3705373115,0.5782417204,0.0699623423,120.6635756242,430.6469791888,3,0,395.1152364544,706.5692817815,0.0000000000,0.0000000000,false,753.0000000000,776.0000000000,0.0027397260,1.4273972603
daily,SPY,2026-08-18,1530,essvi,ok,,81,41,0.0100000000,1.3763592315,0.2742979468,0.0009033424,0.0000000000,0.0100000000,0.0004489941,0.1193477152,4.4899411175,0.0303763295,1.1359333033,14,0,0,38.9893996151,97.4463375414,0.3416479745,0.6143674451,0.0703157349,107.1262374876,334.5211786907,3,0,310.5127940334,491.4043844299,0.0009033424,0.0000000000,false,753.0000000000,776.0000000000,0.0027397260,1.4273972603
daily,SPY,2026-08-18,1530,essvi_g05,ok,,81,41,0.0724441436,1.5628512002,0.3002366373,0.0000000000,0.0000000000,0.0100000000,0.0006031695,0.2652795919,6.0316947253,0.0386527675,1.3161493685,14,0,0,28.5855666364,69.8061198952,0.2480861162,0.4412098522,0.0544953035,93.9823273211,286.7289990862,3,0,292.7899082858,478.7716519067,0.0000000000,0.0000000000,false,753.0000000000,776.0000000000,0.0027397260,1.4273972603
daily,SPY,2026-08-18,1530,essvi_gfree,ok,,81,41,0.0349376770,1.6695056171,0.2829317778,0.0000000000,0.0000000000,0.0100000000,0.0005934658,0.3576188571,5.9346582414,0.0365144411,1.4180209553,14,0,0,31.2727324413,58.7932462853,0.3353905741,0.7503739095,0.0545068065,89.8437622112,265.4868673664,3,0,280.2775823502,484.0293991154,0.0000000000,0.0000000000,false,753.0000000000,776.0000000000,0.0027397260,1.4273972603
daily,SPY,2026-08-18,1530,essvi_sg05,ok,,81,41,0.0100000000,1.5353398631,0.2779159264,0.0069256248,0.0000000000,0.0100000000,0.0004668193,0.2094334939,4.6681926183,0.0336489422,1.5396728185,14,0,0,37.1033442044,92.6366323594,0.2955725407,0.5995046477,0.1007789777,108.5157688960,332.1917778432,3,0,318.1553583683,497.4553760785,0.0069256248,0.0000000000,false,753.0000000000,776.0000000000,0.0027397260,1.4273972603
daily,SPY,2026-08-19,1530,svi,ok,,81,41,0.0100000000,1.6155094770,0.2839581621,0.0240891298,0.0000000000,0.0100000000,0.0005856223,0.1072470293,5.8562228119,0.0303085812,1.2994816752,14,0,0,51.8576732580,183.3443435988,0.3801141021,0.7920106371,0.1026439507,66.7523904507,165.7261160783,3,0,291.4792116404,414.2031212571,0.0240891298,0.0000000000,false,754.0000000000,778.0000000000,0.0027397260,1.4246575342
daily,SPY,2026-08-19,1530,ssvi,ok,,81,41,0.0797293213,1.5511213421,0.2808364472,0.0000000000,0.0000000000,0.0100000000,0.0005914654,0.3105549000,5.9146543241,0.0294075508,1.1691871325,14,0,0,61.6240615678,139.9922570750,0.5734287805,0.8356899307,0.1129062227,143.9506366082,508.1535089834,3,0,408.0725472861,712.1435244530,0.0000000000,0.0000000000,false,754.0000000000,778.0000000000,0.0027397260,1.4246575342
daily,SPY,2026-08-19,1530,essvi,ok,,81,41,0.0777247691,1.4015819288,0.2784345137,0.0000000000,0.0000000000,0.0100000000,0.0004698435,0.1352439082,4.6984348749,0.0324257077,1.9440932770,14,0,0,54.3703378028,125.9219176759,0.4816572084,0.8375226684,0.1042882906,122.7024323721,375.9694455481,3,0,328.5746416055,504.4259116951,0.0000000000,0.0000000000,false,754.0000000000,778.0000000000,0.0027397260,1.4246575342
daily,SPY,2026-08-19,1530,essvi_g05,ok,,81,41,0.0687432702,1.5552352797,0.3039368065,0.0000000000,0.0000000000,0.0100000000,0.0006241902,0.2686186575,6.2419024379,0.0391882847,1.2701786209,14,0,0,42.3427828106,86.7624769611,0.3748596810,0.6290527082,0.0905160437,104.1248080321,315.9550526583,3,0,298.3311485423,480.8536042177,0.0000000000,0.0000000000,false,754.0000000000,778.0000000000,0.0027397260,1.4246575342
daily,SPY,2026-08-19,1530,essvi_gfree,ok,,81,41,0.0100000000,1.6388541648,0.2872461551,0.0006022282,0.0000000000,0.0100000000,0.0006226653,0.3480244096,6.2266527169,0.0393103903,1.3507058154,14,0,0,37.9717346598,63.3493746046,0.3908859592,0.8004352690,0.0725510197,96.8649268481,283.7237745361,3,0,280.5871569852,483.9654183387,0.0006022282,0.0000000000,false,754.0000000000,778.0000000000,0.0027397260,1.4246575342
daily,SPY,2026-08-19,1530,essvi_sg05,ok,,81,41,0.0100000000,1.5242501062,0.2800051996,0.0249924721,0.0000000000,0.0100000000,0.0004901587,0.2118453139,4.9015870351,0.0341681034,1.5905743314,14,0,0,58.5541576273,146.3937198965,0.4651887274,0.9142551618,0.1880698489,115.3826802230,380.4879056159,3,0,330.4649434821,492.6802372719,0.0249924721,0.0000000000,false,754.0000000000,778.0000000000,0.0027397260,1.4246575342
daily,SPY,2026-08-20,1530,svi,ok,,81,41,0.0100000000,2.9721021629,0.2927908668,0.0099367660,0.0000000000,0.0100000000,0.0016690544,1.6113404851,16.6905442154,0.0401242105,2.7287486553,14,0,0,66.1655005505,187.8388481836,0.5670116745,0.8972807104,0.1190332951,80.0098171199,187.0981134590,4,0,138.4609922956,201.9830751239,0.0099367660,0.0000000000,false,737.0000000000,774.0000000000,0.0027397260,1.4219178082
daily,SPY,2026-08-20,1530,ssvi,ok,,81,41,0.0828424410,1.7421085943,0.2830843600,0.0000000000,0.0000000000,0.0100000000,0.0006046206,0.3072642606,6.0462064884,0.0302128128,1.3752636326,14,0,0,67.7548559952,137.6874490569,0.6625389133,1.0709824494,0.1172673164,144.6105241263,502.8560020140,4,0,210.1254480882,442.9699903124,0.0000000000,0.0000000000,false,737.0000000000,774.0000000000,0.0027397260,1.4219178082
daily,SPY,2026-08-20,1530,essvi,ok,,81,41,0.0883928443,1.6272479084,0.2802482722,0.0000000000,0.0000000000,0.0100000000,0.0004676152,0.1111958520,4.6761516413,0.0338986800,1.3743996557,14,0,0,67.9748894715,156.3689809674,0.6178076631,0.9351439578,0.1250251137,128.9133796541,400.5133075135,4,0,139.7145325294,206.9118233767,0.0000000000,0.0000000000,false,737.0000000000,774.0000000000,0.0027397260,1.4219178082
daily,SPY,2026-08-20,1530,essvi_g05,ok,,81,41,0.0100000000,1.7737012958,0.2971908917,0.0102378802,0.0000000000,0.0100000000,0.0006054075,0.2545185323,6.0540750374,0.0476967340,1.5152500108,14,0,0,52.1006194869,126.7355074690,0.4682522118,0.7524198723,0.1000656567,107.3744651386,354.0672999265,6,0,158.3021327765,251.2882092212,0.0102378802,0.0000000000,false,737.0000000000,774.0000000000,0.0027397260,1.4219178082
daily,SPY,2026-08-20,1530,essvi_gfree,ok,,81,41,0.0100000000,1.8555366478,0.2864724296,0.0003011141,0.0000000000,0.0100000000,0.0006041358,0.3581861215,6.0413577957,0.0399099074,1.5923015947,14,0,0,76.1940903828,166.0736846842,0.7031235313,1.0676694731,0.1448457821,111.1617893143,379.0804985750,6,0,183.5789767163,269.7082400837,0.0003011141,0.0000000000,false,737.0000000000,774.0000000000,0.0027397260,1.4219178082
daily,SPY,2026-08-20,1530,essvi_sg05,ok,,81,41,0.0100000000,1.7420260707,0.2800431081,0.0093345378,0.0000000000,0.0100000000,0.0004917690,0.1993604183,4.9176900095,0.0371122867,2.9900000000,14,0,0,91.2291307723,202.8053069893,0.8302123550,1.2624735360,0.2138421750,142.3496251566,379.8459709878,4,0,162.7047859073,240.4924789531,0.0093345378,0.0000000000,false,737.0000000000,774.0000000000,0.0027397260,1.4219178082
daily,SPY,2026-08-21,1530,svi,ok,,81,41,0.0100000000,1.2421781813,0.2813902877,0.0153568202,0.0000000000,0.0100000000,0.0006017709,0.1007985219,6.0177086392,0.0244427517,0.9992249864,14,0,0,31.7970261780,68.7916671913,0.3007971060,0.5644103826,0.0568856613,55.7906543622,128.9279055241,5,0,277.5251565825,472.4241829867,0.0153568202,0.0000000000,false,745.0000000000,776.0000000000,0.0082191781,1.4191780822
daily,SPY,2026-08-21,1530,ssvi,ok,,81,41,0.0569310921,0.9250071622,0.2690535072,0.0000000000,0.0000000000,0.0100000000,0.0004894537,0.1848690479,4.8945366617,0.0216276117,0.6205714729,14,0,0,19.2080583799,26.6239728900,0.2251005419,0.4023654450,0.0323029647,115.1887826059,405.8866979027,5,0,171.6004016626,362.5928477094,0.0000000000,0.0000000000,false,745.0000000000,776.0000000000,0.0082191781,1.4191780822
daily,SPY,2026-08-21,1530,essvi,ok,,81,41,0.0601261587,1.2171138949,0.2724526740,0.0000000000,0.0000000000,0.0100000000,0.0004397410,0.0872471265,4.3974101778,0.0305257622,2.0994266167,14,0,0,24.4858713094,44.9711275721,0.2220122396,0.3537371971,0.0462393528,102.1362191204,313.4312421589,5,0,239.7433730863,436.4229206398,0.0000000000,0.0000000000,false,745.0000000000,776.0000000000,0.0082191781,1.4191780822
daily,SPY,2026-08-21,1530,essvi_g05,ok,,81,41,0.0100000000,1.2579222636,0.2878822389,0.0102378802,0.0000000000,0.0100000000,0.0005464868,0.1574174121,5.4648681368,0.0326943023,2.0019520059,14,0,0,10.8102136264,20.3646154297,0.1094191027,0.3154865033,0.0179651531,90.4797790660,265.0881626721,5,0,172.2319973013,324.3794804985,0.0102378802,0.0000000000,false,745.0000000000,776.0000000000,0.0082191781,1.4191780822
daily,SPY,2026-08-21,1530,essvi_gfree,ok,,81,41,0.0374883611,1.1605871092,0.2780420872,0.0000000000,0.0000000000,0.0100000000,0.0005328238,0.2079846619,5.3282377272,0.0324816013,0.7579372275,14,0,0,17.5544229126,32.0210687301,0.1611379823,0.3681222187,0.0306676982,97.1049508229,268.8092245666,5,0,146.6226720747,292.7772876495,0.0000000000,0.0000000000,false,745.0000000000,776.0000000000,0.0082191781,1.4191780822
daily,SPY,2026-08-21,1530,essvi_sg05,ok,,81,41,0.0100000000,0.9172398570,0.2672428493,0.0066245107,0.0000000000,0.0100000000,0.0004187725,0.1212078979,4.1877254164,0.0339958436,0.6971943360,14,0,0,11.3084542322,23.3099770766,0.0894426630,0.2428247862,0.0273243173,103.0136178244,292.5125818096,5,0,213.9286396564,400.1860260498,0.0066245107,0.0000000000,false,745.0000000000,776.0000000000,0.0082191781,1.4191780822
daily,SPY,2026-08-24,1538,svi,ok,,81,41,0.0100000000,1.5128573814,0.2886654000,0.0048178260,0.0000000000,0.0100000000,0.0005529139,0.1028092286,5.5291393354,0.0299100506,1.5157005863,15,0,0,24.2908248471,72.1150309871,0.2296756317,0.5423909182,0.0466229756,70.6132654097,295.0656462007,3,0,42.5144673853,78.5340494676,0.0048178260,0.0000000000,false,750.0000000000,772.0000000000,0.0027397260,1.4109589041
daily,SPY,2026-08-24,1538,ssvi,ok,,81,41,0.0724168672,1.5497451023,0.2752059109,0.0000000000,0.0000000000,0.0100000000,0.0005682597,0.3163924069,5.6825969649,0.0276413915,1.2148916975,15,0,0,40.1209721960,126.3658529533,0.2731365252,0.5443844157,0.0866893335,82.4565829681,235.2682053212,3,0,94.1160876518,194.2741814499,0.0000000000,0.0000000000,false,750.0000000000,772.0000000000,0.0027397260,1.4109589041
daily,SPY,2026-08-24,1538,essvi,ok,,81,41,0.0791747446,1.3582866106,0.2764121064,0.0000000000,0.0000000000,0.0100000000,0.0004584900,0.1425967498,4.5849004428,0.0344178026,1.1516547317,15,0,0,29.8401290667,76.2450055457,0.2223301284,0.3527287240,0.0654968035,71.3823588117,216.6863497004,3,0,56.1168269661,67.3928275361,0.0000000000,0.0000000000,false,750.0000000000,772.0000000000,0.0027397260,1.4109589041
daily,SPY,2026-08-24,1538,essvi_g05,ok,,81,41,0.0630313101,1.5006390815,0.2957684926,0.0000000000,0.0000000000,0.0100000000,0.0005850801,0.2640016843,5.8508013850,0.0373925685,1.2819031436,15,0,0,37.4847315145,90.9339250683,0.2689517453,0.4523487187,0.0920915228,89.9583316603,190.0005589388,3,0,54.9193821491,81.4717538268,0.0000000000,0.0000000000,false,750.0000000000,772.0000000000,0.0027397260,1.4109589041
daily,SPY,2026-08-24,1538,essvi_gfree,ok,,81,41,0.0585571242,1.6009040792,0.2845135068,0.0000000000,0.0000000000,0.0100000000,0.0006019400,0.3543583236,6.0194000195,0.0387216071,1.3753055869,15,0,0,68.0015849545,162.5520658558,0.4434139766,0.7839323854,0.1505788430,88.5576217851,172.8798871361,3,0,205.2659669659,322.5643964073,0.0000000000,0.0000000000,false,750.0000000000,772.0000000000,0.0027397260,1.4109589041
daily,SPY,2026-08-24,1538,essvi_sg05,ok,,81,41,0.0100000000,1.4721704872,0.2763472826,0.0021077989,0.0000000000,0.0100000000,0.0004630519,0.2120075946,4.6305187147,0.0327892834,1.2505120359,15,0,0,73.3565552556,219.6451211241,0.4624576633,0.7909475268,0.1671491998,90.5549586841,178.6409448385,3,0,199.4433447218,429.1049650829,0.0021077989,0.0000000000,false,750.0000000000,772.0000000000,0.0027397260,1.4109589041
daily,SPY,2026-08-25,1530,svi,ok,,81,41,0.0100000000,2.2727533878,0.2811850893,0.0213791027,0.0000000000,0.0100000000,0.0007400282,0.2052745005,7.4002818602,0.0362610354,2.0320126315,15,0,0,16.1081996637,30.8217201045,0.1421610888,0.3105695330,0.0564398204,63.2386838969,347.5796159096,3,0,272.6378145788,441.3696057037,0.0213791027,0.0000000000,false,747.0000000000,775.0000000000,0.0027397260,1.4082191781
daily,SPY,2026-08-25,1530,ssvi,ok,,81,41,0.0499890781,1.6500858202,0.2739244189,0.0000000000,0.0000000000,0.0100000000,0.0005566025,0.3075599965,5.5660245396,0.0283459391,1.2903384390,15,0,0,13.6521011376,31.7942993009,0.1446672630,0.5050775605,0.0313225325,89.4313506178,331.5287804735,3,0,421.3872745353,813.5814349415,0.0000000000,0.0000000000,false,747.0000000000,775.0000000000,0.0027397260,1.4082191781
daily,SPY,2026-08-25,1530,essvi,ok,,81,41,0.0565776535,1.3596067065,0.2689138799,0.0000000000,0.0000000000,0.0100000000,0.0004241143,0.0990034059,4.2411434283,0.0329965474,1.4025719152,15,0,0,8.1159193339,16.9469186037,0.0910653895,0.3175156211,0.0164442461,85.6777698256,303.9389738410,3,0,285.0174609139,462.2868819186,0.0000000000,0.0000000000,false,747.0000000000,775.0000000000,0.0027397260,1.4082191781
daily,SPY,2026-08-25,1530,essvi_g05,ok,,81,41,0.0669995365,1.5793821338,0.2922615520,0.0000000000,0.0000000000,0.0100000000,0.0005651479,0.2630824200,5.6514789604,0.0404740951,2.6051052032,15,0,0,11.2930493876,52.5378190705,0.0811715909,0.2819957637,0.0408387523,91.5863629774,262.5991952100,3,0,272.5908387287,476.0492883263,0.0000000000,0.0000000000,false,747.0000000000,775.0000000000,0.0027397260,1.4082191781
daily,SPY,2026-08-25,1530,essvi_gfree,ok,,81,41,0.0651672873,1.6946789039,0.2795984104,0.0000000000,0.0000000000,0.0100000000,0.0005973937,0.3804233707,5.9739369149,0.0406816141,1.4534086677,15,0,0,12.2840913007,60.5762459951,0.0936176028,0.3437287953,0.0405307898,82.3494064834,263.9915371930,3,0,261.2118423059,484.3351255512,0.0000000000,0.0000000000,false,747.0000000000,775.0000000000,0.0027397260,1.4082191781
daily,SPY,2026-08-25,1530,essvi_sg05,ok,,81,41,0.0100000000,1.5526998861,0.2734693371,0.0102378802,0.0000000000,0.0100000000,0.0004571338,0.2065505970,4.5713383927,0.0349735142,2.5617045545,15,0,0,29.9316984622,118.4328224749,0.1506438975,0.3286673773,0.0849100541,78.8538325405,257.1950186714,3,0,319.6718480480,452.8648411579,0.0102378802,0.0000000000,false,747.0000000000,775.0000000000,0.0027397260,1.4082191781
daily,SPY,2026-08-26,1530,svi,ok,,81,41,0.0100000000,2.6476721546,0.2867509700,0.0219813309,0.0000000000,0.0100000000,0.0009741278,0.4623549426,9.7412782476,0.0392893706,2.3817905609,15,0,0,18.1063374977,31.2707694362,0.2093415780,0.5889321165,0.0700147080,56.9641235542,360.5780806786,4,0,290.9487621960,606.0667346834,0.0219813309,0.0000000000,false,747.0000000000,780.0000000000,0.0027397260,1.4054794521
daily,SPY,2026-08-26,1530,ssvi,ok,,81,41,0.0784701681,1.8074588034,0.2788136728,0.0000000000,0.0000000000,0.0100000000,0.0005895179,0.3048660076,5.8951794555,0.0306739454,1.3994814983,15,0,0,18.4803805382,51.3930625058,0.1836248340,0.6322538630,0.0415321501,84.9630150864,325.8287534242,4,0,440.9098952387,1114.2027526016,0.0000000000,0.0000000000,false,747.0000000000,780.0000000000,0.0027397260,1.4054794521
daily,SPY,2026-08-26,1530,essvi,ok,,81,41,0.0787176953,1.3421490649,0.2735942733,0.0000000000,0.0000000000,0.0100000000,0.0004307920,0.0582944956,4.3079200529,0.0347209413,1.0964226748,15,0,0,9.6506418074,28.6048718159,0.1286948358,0.5922146397,0.0175557244,82.3787753441,322.5579161002,4,0,300.1509925523,629.4205174176,0.0000000000,0.0000000000,false,747.0000000000,780.0000000000,0.0027397260,1.4054794521
daily,SPY,2026-08-26,1530,essvi_g05,ok,,81,41,0.0100000000,1.7022246836,0.2934938210,0.0003011141,0.0000000000,0.0100000000,0.0005823303,0.2604774859,5.8233028209,0.0465803006,1.4377404849,15,0,0,11.0866751758,53.5960964440,0.0851080030,0.4013218305,0.0426383359,88.5020035397,289.7893583335,5,0,362.3368763885,675.6453314784,0.0003011141,0.0000000000,false,747.0000000000,780.0000000000,0.0027397260,1.4054794521
daily,SPY,2026-08-26,1530,essvi_gfree,ok,,81,41,0.0736451024,1.8469997642,0.2869141398,0.0000000000,0.0000000000,0.0100000000,0.0006337095,0.3948728741,6.3370948371,0.0442123355,1.5728947932,15,0,0,12.7456943963,54.4012515212,0.0948038815,0.2759123080,0.0423828195,78.6102124289,287.4913953038,5,0,338.0429486209,646.8172177946,0.0000000000,0.0000000000,false,747.0000000000,780.0000000000,0.0027397260,1.4054794521
daily,SPY,2026-08-26,1530,essvi_sg05,ok,,81,41,0.0100000000,1.6994231754,0.2777390866,0.0081300813,0.0000000000,0.0100000000,0.0004703354,0.1946764815,4.7033539147,0.0437716131,1.4500415740,15,0,0,20.8993087795,107.4390445416,0.1084464527,0.2087769765,0.0773298693,68.1692374592,199.4806337288,4,0,342.1959379045,727.2072674699,0.0081300813,0.0000000000,false,747.0000000000,780.0000000000,0.0027397260,1.4054794521
daily,SPY,2026-08-27,1530,svi,ok,,81,41,0.0100000000,2.8237445515,0.2803088693,0.0319180970,0.0000000000,0.0100000000,0.0013470099,0.6697595621,13.4700993296,0.0410899250,2.6090151667,15,0,0,55.2700116152,152.9276513535,0.4779212207,0.9034070774,0.2209071421,74.4899161332,345.2231208894,4,0,128.1495411944,235.8456906462,0.0319180970,0.0000000000,false,751.0000000000,780.0000000000,0.0027397260,1.4027397260
daily,SPY,2026-08-27,1530,ssvi,ok,,81,41,0.0761726755,1.7307032022,0.2786402547,0.0000000000,0.0000000000,0.0100000000,0.0005982961,0.3032636474,5.9829612549,0.0321316391,1.4831598616,15,0,0,47.1994214953,83.2803487398,0.5180823642,1.0595455768,0.0970916548,120.9173130815,461.9355558960,4,0,238.1717086786,559.8885548287,0.0000000000,0.0000000000,false,751.0000000000,780.0000000000,0.0027397260,1.4027397260
daily,SPY,2026-08-27,1530,essvi,ok,,81,41,0.0100000000,1.4008846102,0.2700629199,0.0072267389,0.0000000000,0.0100000000,0.0004679210,0.0712402544,4.6792097568,0.0365772845,1.2008989837,15,0,0,53.6966643869,111.1596832537,0.5193940043,1.0092334822,0.1212296434,121.5293733585,441.8512123694,4,0,147.8443087272,245.0952256130,0.0072267389,0.0000000000,false,751.0000000000,780.0000000000,0.0027397260,1.4027397260
daily,SPY,2026-08-27,1530,essvi_g05,ok,,81,41,0.0444362672,1.6862240289,0.2950198368,0.0000000000,0.0000000000,0.0100000000,0.0006154963,0.2711078637,6.1549626992,0.0436640426,2.7566374255,15,0,0,47.3515746841,97.0397972478,0.4654119535,1.0084222734,0.1225765676,114.5722738924,435.8633655152,5,0,183.1890880544,341.3624331264,0.0000000000,0.0000000000,false,751.0000000000,780.0000000000,0.0027397260,1.4027397260
daily,SPY,2026-08-27,1530,essvi_gfree,ok,,81,41,0.0569095551,1.7997618427,0.2791878656,0.0000000000,0.0000000000,0.0100000000,0.0006194220,0.3815565213,6.1942197004,0.0425590047,1.5844726669,15,0,0,68.4121545651,151.9434586042,0.6348816425,1.1633015679,0.1666912050,117.9724554439,449.2674656371,5,0,202.5991912270,351.6968082469,0.0000000000,0.0000000000,false,751.0000000000,780.0000000000,0.0027397260,1.4027397260
daily,SPY,2026-08-27,1530,essvi_sg05,ok,,81,41,0.0100000000,1.6412997770,0.2738762578,0.0075278531,0.0000000000,0.0100000000,0.0004659601,0.2015550162,4.6596012924,0.0392345668,1.4305181167,15,0,0,38.7536143486,139.5895245619,0.2927435932,0.5684850569,0.0974232653,83.6403862915,261.4997417853,4,0,154.8715071201,309.3564857757,0.0075278531,0.0000000000,false,751.0000000000,780.0000000000,0.0027397260,1.4027397260
daily,TSLA,2026-08-14,1530,svi,ok,,81,41,0.2210699017,2.0824536051,0.5204023232,0.0000000000,0.0000000000,0.0100000000,0.0002380923,0.0481723271,2.3809229295,0.0314972277,1.2986069113,15,0,0,50.9910442284,127.7141930049,0.2284457156,0.3544826509,0.0233888001,94.8882637596,305.3711940163,7,0,503.4204563041,1268.8595062966,0.0000000000,0.0000000000,false,305.0000000000,390.0000000000,0.0082191781,1.4383561644
daily,TSLA,2026-08-14,1530,ssvi,ok,,81,41,0.2171233880,1.2093675738,0.5059037107,0.0000000000,0.0000000000,0.0100000000,0.0001647379,0.0677338776,1.6473786527,0.0190962545,0.5827882281,15,0,0,56.2862143986,143.8547442007,0.2550887583,0.3842572053,0.0241704264,37.2782348379,151.5973545442,7,0,348.0047425696,914.7927042915,0.0000000000,0.0000000000,false,305.0000000000,390.0000000000,0.0082191781,1.4383561644
daily,TSLA,2026-08-14,1530,essvi,ok,,81,41,0.2401042130,1.7238383456,0.5119124822,0.0000000000,0.0000000000,0.0100000000,0.0001675947,0.0491187220,1.6759469655,0.0262786332,2.0407745393,15,0,0,27.5340834290,87.3169386926,0.1042646202,0.2406470103,0.0128091601,29.3786025510,138.5097057471,7,0,423.1718185528,1044.6274088258,0.0000000000,0.0000000000,false,305.0000000000,390.0000000000,0.0082191781,1.4383561644
