slice,ticker,date,time,model,status,status_detail,slice_index,expiry_date,tenor_years,forward,n_quotes_raw,n_quotes_used,fit_rmse_vol_bp,fit_max_err_bp,lib_rmse_vol_bp,fit_vol_min,fit_vol_max,pillar_vol_min,pillar_vol_max,converged,min_butterfly_g,k_lo,k_hi,n_slices_fitted,n_slices_skipped,self_validates,svi_a,svi_b,svi_rho,svi_m,svi_sigma,ssvi_rho,ssvi_eta,ssvi_gamma,ssvi_theta,ssvi_phi,essvi_theta,essvi_psi,essvi_rho,essvi_eta,essvi_gamma,essvi_tube_clamped
daily,GOOGL,2026-08-19,1530,svi,ok,,15,2027-02-19,0.5041095890,352.3385909385,184,54,12.3268471353,24.2673488613,12.3268471353,0.3358366356,0.3956274546,0.3355510244,0.3967208483,true,0.5908877887,-0.4939545912,0.4633441644,21,0,true,0.0000000000,0.1031369506,-0.4071744870,-0.2314854991,0.6035688243,,,,,,,,,,,
daily,GOOGL,2026-08-19,1530,svi,ok,,16,2027-03-19,0.5808219178,353.7277708557,214,60,11.5228074137,29.5109485274,11.5228074137,0.3341027974,0.3875263874,0.3343206542,0.3891246475,true,0.6285779778,-0.4978895803,0.4594091753,21,0,true,0.0000000000,0.1078165783,-0.3836641538,-0.2272278243,0.6511670240,,,,,,,,,,,
daily,GOOGL,2026-08-19,1530,svi,ok,,17,2027-06-17,0.8273972603,357.8032032573,276,72,8.4658595150,36.8421237186,8.4658595150,0.3400393427,0.3800084140,0.3381033557,0.3836926264,true,0.7257407782,-0.5093450956,0.4656532371,21,0,true,0.0000000000,0.1271339504,-0.3732539729,-0.2627705640,0.8111223987,,,,,,,,,,,
daily,GOOGL,2026-08-19,1530,svi,ok,,18,2027-09-17,1.0794520548,361.0824840588,280,72,10.5222642532,44.6416578667,10.5222642532,0.3453283218,0.3726309598,0.3419099402,0.3734028918,true,0.8135313067,-0.4954788736,0.4652636209,21,0,true,0.0944231168,0.0742935865,-0.2074742058,-0.0443045035,0.4719742388,,,,,,,,,,,
daily,GOOGL,2026-08-19,1530,svi,ok,,19,2027-12-17,1.3287671233,365.6468888454,276,73,7.5332039356,22.1910235438,7.5332039356,0.3489093586,0.3745759736,0.3472189499,0.3754501033,true,0.8389688248,-0.5080405368,0.4613600204,21,0,true,0.1546047487,0.0468802197,-0.3669054411,-0.0313808426,0.1640260671,,,,,,,,,,,
daily,GOOGL,2026-08-19,1530,svi,ok,,20,2028-01-21,1.4246575342,367.6901868250,262,72,7.6290739183,24.6074326197,7.6290739183,0.3482063824,0.3744556995,0.3465998138,0.3740032925,true,0.8362839951,-0.4911402978,0.4557874036,21,0,true,0.1302274762,0.0877112781,-0.3357369307,-0.0840440901,0.5145044653,,,,,,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,0,2026-08-21,0.0054794521,344.8601302249,268,19,96.5431153436,278.3046788094,61.7910523376,0.3106102146,0.4313729739,0.3102987501,0.4592034418,true,0.4614613898,-0.0748179194,0.0635844035,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.0005301391,32.1607861673,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,1,2026-08-24,0.0136986301,344.8848519184,112,14,95.0969155864,285.8845530988,61.7910523376,0.2468281737,0.3190142124,0.2471836018,0.2904257571,true,0.5247647890,-0.0748179194,0.0359247634,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.0008385937,25.0691794437,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,2,2026-08-26,0.0191780822,345.0602102458,122,11,86.3955004385,158.2102242483,61.7910523376,0.2716436244,0.3125479911,0.2679359308,0.2967269686,true,0.6887222125,-0.0598937419,0.0423851072,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.0014173884,18.8485385433,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,3,2026-08-28,0.0246575342,345.0982295718,208,32,113.2301337036,443.6562472489,61.7910523376,0.2837577706,0.3969950842,0.2825156394,0.4413607089,true,0.4581479525,-0.1568537436,0.1223176392,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.0019952377,15.6508906406,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,4,2026-08-31,0.0328767123,345.1353636104,98,23,64.0109795898,204.2350268647,61.7910523376,0.2654164243,0.3618060835,0.2641392465,0.3822295862,true,0.4774593412,-0.1568537436,0.1223176392,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.0023270193,14.3947644080,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,5,2026-09-02,0.0383561644,345.0984157540,98,18,88.2336457188,268.4982458255,61.7910523376,0.2702748530,0.3573904051,0.2665612429,0.3538758336,true,0.5034036448,-0.1568537436,0.1223176392,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.0028157085,12.9766374212,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,6,2026-09-04,0.0438356164,345.3363348832,202,33,79.3453198444,292.4988462931,61.7910523376,0.2807777743,0.3521299988,0.2778106004,0.3813798834,true,0.5138830177,-0.1407363512,0.1837596944,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.0034740611,11.5742319991,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,7,2026-09-11,0.0630136986,345.4484242180,182,24,79.0451171721,307.2446159315,61.7910523376,0.2723215072,0.3615273549,0.2729901934,0.3922518165,true,0.5002687799,-0.2100537502,0.1837596944,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.0046974745,9.8200899363,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,8,2026-09-18,0.0821917808,345.7431592306,272,37,150.5023121243,446.0739905774,61.7910523376,0.2822662084,0.3804045417,0.2828371326,0.4190293924,true,0.4874020923,-0.2659663591,0.2635513977,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.0065799001,8.1712309538,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,9,2026-09-25,0.1013698630,345.8343492796,182,30,60.7992429998,265.1806540394,61.7910523376,0.2816700232,0.3675600619,0.2786986947,0.3773151579,true,0.5162824260,-0.2659663591,0.2632876817,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.0080808836,7.3037068856,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,10,2026-10-02,0.1205479452,346.3432730933,182,30,47.9994369003,138.8903602967,61.7910523376,0.2882279289,0.3583505838,0.2875527301,0.3722396199,true,0.5694915424,-0.2490084430,0.2632876817,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.0100671012,6.4764194080,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,11,2026-10-16,0.1589041096,346.9729453756,192,46,78.9284233760,271.6498614398,61.7910523376,0.2977543019,0.3845426821,0.2982012315,0.4117076683,true,0.5269521890,-0.3479885991,0.3653612887,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.0141609569,5.3713111396,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,12,2026-11-20,0.2547945205,348.5799856819,220,59,71.5898192505,283.9901865347,61.7910523376,0.3328744684,0.4289819795,0.3330747640,0.4573809982,true,0.5293516911,-0.5067601873,0.4377014215,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.0283784347,3.6594577448,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,13,2026-12-18,0.3315068493,349.5971900269,258,68,58.2828205816,233.5877285567,61.7910523376,0.3267746756,0.4082278526,0.3261577275,0.4315866255,true,0.5637277786,-0.5096740754,0.4531366722,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.0355861518,3.2260193451,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,14,2027-01-15,0.4082191781,350.7641136081,276,69,38.3709379801,135.4744432030,61.7910523376,0.3235261866,0.3905545862,0.3221151195,0.4041020305,true,0.6084574061,-0.4894759284,0.4678228272,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.0429534166,2.9033242245,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,15,2027-02-19,0.5041095890,352.3385909385,184,54,28.1154390812,56.8354269055,61.7910523376,0.3354323878,0.3924344370,0.3355510244,0.3967208483,true,0.6571843350,-0.4939545912,0.4633441644,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.0570193105,2.4742637857,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,16,2027-03-19,0.5808219178,353.7277708557,214,60,26.7930251916,57.7797201834,61.7910523376,0.3344203621,0.3861922248,0.3343206542,0.3891246475,true,0.6799872603,-0.4978895803,0.4594091753,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.0652995164,2.2904802560,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,17,2027-06-17,0.8273972603,357.8032032573,276,72,14.9108145804,55.6338817962,61.7910523376,0.3380472061,0.3781292382,0.3381033557,0.3836926264,true,0.7433869304,-0.5093450956,0.4656532371,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.0950503175,1.8447684030,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,18,2027-09-17,1.0794520548,361.0824840588,280,72,20.8722624671,61.6197659514,61.7910523376,0.3460698438,0.3764892054,0.3419099402,0.3734028918,true,0.8089554003,-0.4954788736,0.4652636209,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.1299632733,1.5344366278,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,19,2027-12-17,1.3287671233,365.6468888454,276,73,19.7842094936,41.3641347925,61.7910523376,0.3479348509,0.3742079148,0.3472189499,0.3754501033,true,0.8385625430,-0.5080405368,0.4613600204,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.1617089872,1.3456122407,,,,,,
daily,GOOGL,2026-08-19,1530,ssvi,ok,,20,2028-01-21,1.4246575342,367.6901868250,262,72,10.4842378789,29.8977693457,61.7910523376,0.3483964670,0.3719298681,0.3465998138,0.3740032925,true,0.8592501519,-0.4911402978,0.4557874036,21,0,true,,,,,,-0.0726110718,0.5359148360,0.5429022435,0.1738405525,1.2876602476,,,,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,0,2026-08-21,0.0054794521,344.8601302249,268,19,95.7749327988,289.6103199014,95.7749327988,0.3109249364,0.4302424098,0.3102987501,0.4592034418,true,0.4614477454,-0.0748179194,0.0635844035,21,0,true,,,,,,,,,,,0.0005301391,0.0171262163,-0.0632898211,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,1,2026-08-24,0.0136986301,344.8848519184,112,14,26.5979209773,57.2398522247,26.5979209773,0.2468346508,0.2961497423,0.2471836018,0.2904257571,true,0.6153106426,-0.0748179194,0.0359247634,21,0,true,,,,,,,,,,,0.0008385937,0.0156089013,-0.0688422638,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,2,2026-08-26,0.0191780822,345.0602102458,122,11,29.6578298916,54.3107973000,29.6578298916,0.2714449532,0.2940789673,0.2679359308,0.2967269686,true,0.8064704625,-0.0598937419,0.0423851072,21,0,true,,,,,,,,,,,0.0014173884,0.0179966761,-0.0619010480,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,3,2026-08-28,0.0246575342,345.0982295718,208,32,107.5495385197,356.9774852693,107.5495385197,0.2834044136,0.4056629604,0.2825156394,0.4413607089,true,0.4458054585,-0.1568537436,0.1223176392,21,0,true,,,,,,,,,,,0.0019952377,0.0326480750,-0.0897829628,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,4,2026-08-31,0.0328767123,345.1353636104,98,23,59.6324660054,195.6933295158,59.6324660054,0.2647066203,0.3626602532,0.2641392465,0.3822295862,true,0.4817524959,-0.1568537436,0.1223176392,21,0,true,,,,,,,,,,,0.0023270193,0.0324877673,-0.1002272991,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,5,2026-09-02,0.0383561644,345.0984157540,98,18,59.4737513103,124.3815418835,59.4737513103,0.2697765786,0.3432435632,0.2665612429,0.3538758336,true,0.5508861456,-0.1568537436,0.1223176392,21,0,true,,,,,,,,,,,0.0028157085,0.0304673388,-0.0943876603,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,6,2026-09-04,0.0438356164,345.3363348832,202,33,70.9858664856,209.7023019458,70.9858664856,0.2812266178,0.3604096532,0.2778106004,0.3813798834,true,0.4992761793,-0.1407363512,0.1837596944,21,0,true,,,,,,,,,,,0.0034740611,0.0417175826,-0.0462738922,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,7,2026-09-11,0.0630136986,345.4484242180,182,24,77.9460290548,277.4230850016,77.9460290548,0.2721132931,0.3645095080,0.2729901934,0.3922518165,true,0.4954777515,-0.2100537502,0.1837596944,21,0,true,,,,,,,,,,,0.0046974745,0.0466718994,-0.0842011562,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,8,2026-09-18,0.0821917808,345.7431592306,272,37,102.2174016146,239.0473787898,102.2174016146,0.2825322523,0.3963571291,0.2828371326,0.4190293924,true,0.4496893485,-0.2659663591,0.2635513977,21,0,true,,,,,,,,,,,0.0065799001,0.0630470046,-0.0539193678,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,9,2026-09-25,0.1013698630,345.8343492796,182,30,48.4688891188,163.5505149926,48.4688891188,0.2819709966,0.3716368612,0.2786986947,0.3773151579,false,0.4999903608,-0.2659663591,0.2632876817,21,0,true,,,,,,,,,,,0.0080808836,0.0633355058,-0.0514224743,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,10,2026-10-02,0.1205479452,346.3432730933,182,30,46.6346787811,156.6289550338,46.6346787811,0.2881285933,0.3565767243,0.2875527301,0.3722396199,true,0.5769449215,-0.2490084430,0.2632876817,21,0,true,,,,,,,,,,,0.0100671012,0.0634397672,-0.0768466095,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,11,2026-10-16,0.1589041096,346.9729453756,192,46,68.5470329614,180.9948946790,68.5470329614,0.2975274796,0.3936081788,0.2982012315,0.4117076683,true,0.5062995861,-0.3479885991,0.3653612887,21,0,true,,,,,,,,,,,0.0141609569,0.0814006009,-0.0835366879,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,12,2026-11-20,0.2547945205,348.5799856819,220,59,60.4473400975,213.6822287296,60.4473400975,0.3319003502,0.4360127753,0.3330747640,0.4573809982,true,0.5208344805,-0.5067601873,0.4377014215,21,0,true,,,,,,,,,,,0.0283784347,0.1050939700,-0.1048040250,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,13,2026-12-18,0.3315068493,349.5971900269,258,68,43.5132834320,183.3800372082,43.5132834320,0.3257403687,0.4132486217,0.3261577275,0.4315866255,true,0.5587119387,-0.5096740754,0.4531366722,21,0,true,,,,,,,,,,,0.0355861518,0.1141291048,-0.1075817472,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,14,2027-01-15,0.4082191781,350.7641136081,276,69,31.5919172004,117.1206306666,31.5919172004,0.3229868797,0.3923899675,0.3221151195,0.4041020305,true,0.6077161212,-0.4894759284,0.4678228272,21,0,true,,,,,,,,,,,0.0429534166,0.1231157020,-0.0925860223,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,15,2027-02-19,0.5041095890,352.3385909385,184,54,22.5689911088,70.7733762350,22.5689911088,0.3352587111,0.3896435107,0.3355510244,0.3967208483,true,0.6710281791,-0.4939545912,0.4633441644,21,0,true,,,,,,,,,,,0.0570193105,0.1341322669,-0.0794987631,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,16,2027-03-19,0.5808219178,353.7277708557,214,60,19.7226874132,67.7953851305,19.7226874132,0.3343074510,0.3823451090,0.3343206542,0.3891246475,true,0.6988546784,-0.4978895803,0.4594091753,21,0,true,,,,,,,,,,,0.0652995164,0.1401210014,-0.0768848833,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,17,2027-06-17,0.8273972603,357.8032032573,276,72,14.7554403925,57.2865325374,14.7554403925,0.3381065910,0.3779639731,0.3381033557,0.3836926264,true,0.7435147268,-0.5093450956,0.4656532371,21,0,true,,,,,,,,,,,0.0950503175,0.1758172011,-0.0700191672,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,18,2027-09-17,1.0794520548,361.0824840588,280,72,13.2228138729,58.9143106433,13.2228138729,0.3464143352,0.3715721008,0.3419099402,0.3734028918,true,0.8345112581,-0.4954788736,0.4652636209,21,0,true,,,,,,,,,,,0.1299632733,0.1837216281,-0.0573175183,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,19,2027-12-17,1.3287671233,365.6468888454,276,73,12.3747266508,32.1785394796,12.3747266508,0.3482788698,0.3758354880,0.3472189499,0.3754501033,true,0.8258960222,-0.5080405368,0.4613600204,21,0,true,,,,,,,,,,,0.1617089872,0.2361045614,-0.0573639944,,,
daily,GOOGL,2026-08-19,1530,essvi,ok,,20,2028-01-21,1.4246575342,367.6901868250,262,72,8.4583519194,26.1528558822,8.4583519194,0.3481626866,0.3736213910,0.3465998138,0.3740032925,true,0.8506791413,-0.4911402978,0.4557874036,21,0,true,,,,,,,,,,,0.1738405525,0.2295378607,-0.0812559904,,,
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,0,2026-08-21,0.0054794521,344.8601302249,268,19,109.3379329315,373.8903019223,109.3379329315,0.3122760459,0.4218144116,0.3102987501,0.4592034418,true,0.4828144305,-0.0748179194,0.0635844035,21,0,true,,,,,,,,,,,0.0005356066,0.0158708351,-0.0668697583,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,1,2026-08-24,0.0136986301,344.8848519184,112,14,48.5658942385,134.3394422889,48.5658942385,0.2440747071,0.3038597013,0.2471836018,0.2904257571,true,0.5480907573,-0.0748179194,0.0359247634,21,0,true,,,,,,,,,,,0.0008161561,0.0195885616,-0.0165191702,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,2,2026-08-26,0.0191780822,345.0602102458,122,11,30.4579633612,59.7013348207,30.4579633612,0.2659355050,0.2994034268,0.2679359308,0.2967269686,true,0.7099679218,-0.0598937419,0.0423851072,21,0,true,,,,,,,,,,,0.0013562135,0.0252442712,-0.0202749963,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,3,2026-08-28,0.0246575342,345.0982295718,208,32,113.3404157921,428.7117610855,113.3404157921,0.2826437163,0.3984895328,0.2825156394,0.4413607089,true,0.4597044559,-0.1568537436,0.1223176392,21,0,true,,,,,,,,,,,0.0019890481,0.0305621745,-0.0987618672,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,4,2026-08-31,0.0328767123,345.1353636104,98,23,57.2282514942,198.7284404121,57.2282514942,0.2628612923,0.3623567421,0.2641392465,0.3822295862,true,0.4759809616,-0.1568537436,0.1223176392,21,0,true,,,,,,,,,,,0.0022936055,0.0328136827,-0.0978619876,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,5,2026-09-02,0.0383561644,345.0984157540,98,18,77.3997217897,260.5692766210,77.3997217897,0.2670127737,0.3505788361,0.2665612429,0.3538758336,true,0.5043143942,-0.1568537436,0.1223176392,21,0,true,,,,,,,,,,,0.0027421625,0.0358711294,-0.0529406544,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,6,2026-09-04,0.0438356164,345.3363348832,202,33,71.6306840373,243.1220947065,71.6306840373,0.2800464388,0.3570676739,0.2778106004,0.3813798834,true,0.5063310893,-0.1407363512,0.1837596944,21,0,true,,,,,,,,,,,0.0034431066,0.0401811125,-0.0391582449,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,7,2026-09-11,0.0630136986,345.4484242180,182,24,76.6756517994,287.6666260226,76.6756517994,0.2706368619,0.3634851539,0.2729901934,0.3922518165,true,0.4929056449,-0.2100537502,0.1837596944,21,0,true,,,,,,,,,,,0.0046461979,0.0466482525,-0.0832912739,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,8,2026-09-18,0.0821917808,345.7431592306,272,37,127.7315206821,344.9285483287,127.7315206821,0.2868693395,0.3845365376,0.2828371326,0.4190293924,true,0.4858401478,-0.2659663591,0.2635513977,21,0,true,,,,,,,,,,,0.0067819094,0.0562990917,-0.0515487723,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,9,2026-09-25,0.1013698630,345.8343492796,182,30,50.6728825098,203.4457257529,50.6728825098,0.2815027349,0.3685886548,0.2786986947,0.3773151579,true,0.5075179851,-0.2659663591,0.2632876817,21,0,true,,,,,,,,,,,0.0080567563,0.0613240345,-0.0552285604,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,10,2026-10-02,0.1205479452,346.3432730933,182,30,42.1206205800,131.8425259771,42.1206205800,0.2843324689,0.3590553673,0.2875527301,0.3722396199,true,0.5505687719,-0.2490084430,0.2632876817,21,0,true,,,,,,,,,,,0.0097953638,0.0675595420,-0.0723418931,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,11,2026-10-16,0.1589041096,346.9729453756,192,46,66.1840222030,206.6377180067,66.1840222030,0.2956564822,0.3910438965,0.2982012315,0.4117076683,true,0.5060426873,-0.3479885991,0.3653612887,21,0,true,,,,,,,,,,,0.0139800945,0.0805440451,-0.0817080528,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,12,2026-11-20,0.2547945205,348.5799856819,220,59,58.6033472895,175.4432776080,58.6033472895,0.3271679035,0.4398366704,0.3330747640,0.4573809982,true,0.4961003488,-0.5067601873,0.4377014215,21,0,true,,,,,,,,,,,0.0275295337,0.1122781812,-0.0965874577,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,13,2026-12-18,0.3315068493,349.5971900269,258,68,48.8878989746,125.4002445556,48.8878989746,0.3206355901,0.4190466010,0.3261577275,0.4315866255,true,0.5238976042,-0.5096740754,0.4531366722,21,0,true,,,,,,,,,,,0.0344367462,0.1251561464,-0.1016084450,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,14,2027-01-15,0.4082191781,350.7641136081,276,69,36.5743060245,67.4430602216,36.5743060245,0.3177611116,0.3981546250,0.3221151195,0.4041020305,true,0.5656454525,-0.4894759284,0.4678228272,21,0,true,,,,,,,,,,,0.0415441586,0.1369964260,-0.0885035571,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,15,2027-02-19,0.5041095890,352.3385909385,184,54,43.8538696361,71.9026193066,43.8538696361,0.3304935232,0.3972177699,0.3355510244,0.3967208483,true,0.6141578913,-0.4939545912,0.4633441644,21,0,true,,,,,,,,,,,0.0553283280,0.1570627049,-0.0693985154,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,16,2027-03-19,0.5808219178,353.7277708557,214,60,38.7918450333,67.3179797246,38.7918450333,0.3296265577,0.3897908211,0.3343206542,0.3891246475,true,0.6368521165,-0.4978895803,0.4594091753,21,0,true,,,,,,,,,,,0.0633613123,0.1674421344,-0.0632928132,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,17,2027-06-17,0.8273972603,357.8032032573,276,72,32.4929025589,60.6533448248,32.4929025589,0.3359633362,0.3840983796,0.3381033557,0.3836926264,true,0.6995396341,-0.5093450956,0.4656532371,21,0,true,,,,,,,,,,,0.0938159438,0.2008904533,-0.0674927536,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,18,2027-09-17,1.0794520548,361.0824840588,280,72,25.6137534451,53.8943235620,25.6137534451,0.3426442794,0.3776561467,0.3419099402,0.3734028918,true,0.7722184796,-0.4954788736,0.4652636209,21,0,true,,,,,,,,,,,0.1270592800,0.2303153655,-0.0508676164,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,19,2027-12-17,1.3287671233,365.6468888454,276,73,17.7243357247,42.7731783272,17.7243357247,0.3477362565,0.3786637323,0.3472189499,0.3754501033,true,0.8055530897,-0.5080405368,0.4613600204,21,0,true,,,,,,,,,,,0.1611802309,0.2555637002,-0.0562002371,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_g05,ok,,20,2028-01-21,1.4246575342,367.6901868250,262,72,15.2112414112,40.2984987906,15.2112414112,0.3466638170,0.3767653389,0.3465998138,0.3740032925,true,0.8205782782,-0.4911402978,0.4557874036,21,0,true,,,,,,,,,,,0.1721574736,0.2628833360,-0.0742119509,0.6859510061,0.5000000000,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_gfree,ok,,0,2026-08-21,0.0054794521,344.8601302249,268,19,84.3453551748,233.0901298268,84.3453551748,0.3003341943,0.4358944288,0.3102987501,0.4592034418,true,0.4262846752,-0.0748179194,0.0635844035,21,0,true,,,,,,,,,,,0.0004946587,0.0186455793,-0.0578594263,0.5282557659,0.5607053016,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_gfree,ok,,1,2026-08-24,0.0136986301,344.8848519184,112,14,79.0354450464,200.7894588948,79.0354450464,0.2403921944,0.3105047030,0.2471836018,0.2904257571,true,0.4979585744,-0.0748179194,0.0359247634,21,0,true,,,,,,,,,,,0.0007914822,0.0229189621,0.0158588366,0.5282557659,0.5607053016,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_gfree,ok,,2,2026-08-26,0.0191780822,345.0602102458,122,11,50.6526350656,96.4750197663,50.6526350656,0.2635465926,0.3030151580,0.2679359308,0.2967269686,true,0.6647790026,-0.0598937419,0.0423851072,21,0,true,,,,,,,,,,,0.0013320249,0.0288007503,-0.0037255009,0.5282557659,0.5607053016,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_gfree,ok,,3,2026-08-28,0.0246575342,345.0982295718,208,32,96.9398959376,350.6026638025,96.9398959376,0.2775277390,0.4063004426,0.2825156394,0.4413607089,true,0.4295961147,-0.1568537436,0.1223176392,21,0,true,,,,,,,,,,,0.0019119040,0.0337475540,-0.0850195524,0.5282557659,0.5607053016,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_gfree,ok,,4,2026-08-31,0.0328767123,345.1353636104,98,23,63.1470554395,143.4919211594,63.1470554395,0.2595678792,0.3678803941,0.2641392465,0.3822295862,true,0.4482491613,-0.1568537436,0.1223176392,21,0,true,,,,,,,,,,,0.0022271234,0.0360826100,-0.0765085872,0.5282557659,0.5607053016,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_gfree,ok,,5,2026-09-02,0.0383561644,345.0984157540,98,18,98.7508301098,343.0668324890,98.7508301098,0.2646935271,0.3549779473,0.2665612429,0.3538758336,true,0.4783421365,-0.1568537436,0.1223176392,21,0,true,,,,,,,,,,,0.0026889498,0.0391887342,-0.0312000773,0.5282557659,0.5607053016,0.0000000000
daily,GOOGL,2026-08-19,1530,essvi_gfree,ok,,6,2026-09-04,0.0438356164,345.3363348832,202,33,63.4661838224,195.0031790506,63.4661838224,0.2769122208,0.3618795655,0.2778106004,0.3813798834,true,0.4810707502,-0.1407363512,0.1837596944,21,0,true,,,,,,,,,,,0.0033686014,0.0432538113,-0.0469580564,0.5282557659,0.5607053016,0.0000000000
