slice,ticker,date,time,model,status,status_detail,holdout_index,n_pillars,expiry_date,tenor_years,forward,n_eval_quotes,gap_lo_years,gap_hi_years,insample_rmse_bp,insample_max_bp,loo_rmse_bp,loo_max_bp,loo_mean_signed_bp,loo_atm_signed_bp,fit_ms
loo,TSLA,2026-08-25,1530,essvi_g05,ok,,3,20,2026-09-02,0.0219178082,352.4723494791,65,0.0054794521,0.0054794521,210.7707302644,617.0105181756,230.3080214529,609.1535877130,85.2957034601,-148.6223685621,12.4189000000
loo,TSLA,2026-08-25,1530,essvi_gfree,ok,,3,20,2026-09-02,0.0219178082,352.4723494791,65,0.0054794521,0.0054794521,218.4264391319,564.1098139722,232.8637052181,553.4635470137,79.8283062159,-233.1402139074,16.4455000000
loo,TSLA,2026-08-25,1530,essvi_sg05,ok,,3,20,2026-09-02,0.0219178082,352.4723494791,65,0.0054794521,0.0054794521,300.5718367499,963.9967600196,306.0322852861,1036.7313627560,-54.9432899794,54.2470150436,1.5227000000
loo,TSLA,2026-08-25,1530,svi,ok,,4,20,2026-09-04,0.0273972603,352.6040006261,81,0.0054794521,0.0136986301,311.3035876914,634.0061795258,410.7115446664,1983.3385156175,-268.8132198183,-411.7552698670,561.7000000000
loo,TSLA,2026-08-25,1530,ssvi,ok,,4,20,2026-09-04,0.0273972603,352.6040006261,81,0.0054794521,0.0136986301,404.4001433435,1535.4468305337,381.6251547257,1782.9058790443,-63.8584538507,-251.1877897736,6.0646000000
loo,TSLA,2026-08-25,1530,essvi,ok,,4,20,2026-09-04,0.0273972603,352.6040006261,81,0.0054794521,0.0136986301,400.5257550611,1625.0207884745,506.2604583643,2305.6771247688,-251.8971514872,-251.4385624648,2.2954000000
loo,TSLA,2026-08-25,1530,essvi_g05,ok,,4,20,2026-09-04,0.0273972603,352.6040006261,81,0.0054794521,0.0136986301,369.4070760706,1694.6848087405,492.0809381894,2139.0659278966,-298.3282203421,-479.8181004015,16.0714000000
loo,TSLA,2026-08-25,1530,essvi_gfree,ok,,4,20,2026-09-04,0.0273972603,352.6040006261,81,0.0054794521,0.0136986301,361.2155684558,1630.2335092885,478.2656251582,2044.1097179388,-290.8095235227,-533.7661589672,13.9840000000
loo,TSLA,2026-08-25,1530,essvi_sg05,ok,,4,20,2026-09-04,0.0273972603,352.6040006261,81,0.0054794521,0.0136986301,552.4998906409,2625.9477880669,684.3663254150,2913.6373369800,-432.7566941824,-251.8582853818,1.6336000000
loo,TSLA,2026-08-25,1530,svi,ok,,5,20,2026-09-09,0.0410958904,353.2078818772,46,0.0136986301,0.0054794521,209.7197297363,439.3149036264,379.1732965483,739.3964652767,273.5125084029,1.2753934699,580.5546000000
loo,TSLA,2026-08-25,1530,ssvi,ok,,5,20,2026-09-09,0.0410958904,353.2078818772,46,0.0136986301,0.0054794521,311.3513507316,832.8553017547,414.0076073250,714.5494895103,332.1366779263,207.8086260169,6.4258000000
loo,TSLA,2026-08-25,1530,essvi,ok,,5,20,2026-09-09,0.0410958904,353.2078818772,46,0.0136986301,0.0054794521,273.8699917334,974.8844517929,464.1394747973,746.1669321090,382.7796996047,211.7223967993,2.6888000000
loo,TSLA,2026-08-25,1530,essvi_g05,ok,,5,20,2026-09-09,0.0410958904,353.2078818772,46,0.0136986301,0.0054794521,250.6418236275,875.5615730453,408.9996034865,809.8781319585,302.0794740937,94.2721620285,19.9152000000
loo,TSLA,2026-08-25,1530,essvi_gfree,ok,,5,20,2026-09-09,0.0410958904,353.2078818772,46,0.0136986301,0.0054794521,251.7656351263,841.4447253893,407.8929135047,790.2063511286,300.0535877168,73.4428192655,25.2514000000
loo,TSLA,2026-08-25,1530,essvi_sg05,ok,,5,20,2026-09-09,0.0410958904,353.2078818772,46,0.0136986301,0.0054794521,369.8847670421,1590.9081192152,413.6420739690,1743.3502480060,64.2476779795,218.8625641991,1.5791000000
loo,TSLA,2026-08-25,1530,svi,ok,,6,20,2026-09-11,0.0465753425,352.8766374390,75,0.0054794521,0.0191780822,180.4481468600,388.0912876847,346.5175461237,993.8839684600,-193.0435578737,-254.0896533404,573.6682000000
loo,TSLA,2026-08-25,1530,ssvi,ok,,6,20,2026-09-11,0.0465753425,352.8766374390,75,0.0054794521,0.0191780822,331.1672163694,905.5715568820,361.4328330163,1033.8086955842,-108.2492893051,-69.9451747625,5.5271000000
loo,TSLA,2026-08-25,1530,essvi,ok,,6,20,2026-09-11,0.0465753425,352.8766374390,75,0.0054794521,0.0191780822,295.8562592178,627.3702131775,403.2804247072,1150.3673674268,-151.9744258544,-69.3282473039,2.2137000000
loo,TSLA,2026-08-25,1530,essvi_g05,ok,,6,20,2026-09-11,0.0465753425,352.8766374390,75,0.0054794521,0.0191780822,281.2348428259,670.4326958173,392.2315103700,1104.8756991425,-208.1398234723,-241.2333245721,16.2437000000
loo,TSLA,2026-08-25,1530,essvi_gfree,ok,,6,20,2026-09-11,0.0465753425,352.8766374390,75,0.0054794521,0.0191780822,279.5172403329,667.1140597231,389.2399862202,1094.6153060734,-207.9517796263,-254.1467538847,18.2852000000
loo,TSLA,2026-08-25,1530,essvi_sg05,ok,,6,20,2026-09-11,0.0465753425,352.8766374390,75,0.0054794521,0.0191780822,466.3707224787,1478.3490133366,618.9995017251,1553.1799485050,-386.0714578326,-71.1980358241,2.3707000000
loo,TSLA,2026-08-25,1530,svi,ok,,7,20,2026-09-18,0.0657534247,353.1520452579,78,0.0191780822,0.0191780822,178.4114465722,501.6172058982,190.0804276678,714.8270632343,-65.0559995825,-173.6572025816,574.4932000000
loo,TSLA,2026-08-25,1530,ssvi,ok,,7,20,2026-09-18,0.0657534247,353.1520452579,78,0.0191780822,0.0191780822,285.5550518851,758.4279287656,302.9153052401,819.3731197158,-62.5744467896,-12.1731764861,4.1432000000
loo,TSLA,2026-08-25,1530,essvi,ok,,7,20,2026-09-18,0.0657534247,353.1520452579,78,0.0191780822,0.0191780822,258.0841744621,618.4297037610,266.8212061131,778.1903053320,5.1697514049,-12.9520855467,1.4821000000
loo,TSLA,2026-08-25,1530,essvi_g05,ok,,7,20,2026-09-18,0.0657534247,353.1520452579,78,0.0191780822,0.0191780822,240.6440344488,687.3023143249,257.7746691913,818.7208651110,-67.4931648958,-163.1130069846,14.5569000000
loo,TSLA,2026-08-25,1530,essvi_gfree,ok,,7,20,2026-09-18,0.0657534247,353.1520452579,78,0.0191780822,0.0191780822,245.3094713767,716.4434221886,263.8209015687,846.1150985701,-67.4033479865,-138.6904691120,16.4358000000
loo,TSLA,2026-08-25,1530,essvi_sg05,ok,,7,20,2026-09-18,0.0657534247,353.1520452579,78,0.0191780822,0.0191780822,400.0513185462,1068.9717199973,446.9815092328,1546.9012122415,-186.6133732885,-15.8808789397,2.5648000000
loo,TSLA,2026-08-25,1530,svi,ok,,8,20,2026-09-25,0.0849315068,353.5636969141,68,0.0191780822,0.0191780822,137.6902203196,361.6089970875,150.4421502973,285.6253565591,61.7444268711,-123.1497402650,649.0566000000
loo,TSLA,2026-08-25,1530,ssvi,ok,,8,20,2026-09-25,0.0849315068,353.5636969141,68,0.0191780822,0.0191780822,222.5481411525,488.3697439383,232.2541105520,472.2593213648,62.4297088239,45.3763262465,6.3503000000
loo,TSLA,2026-08-25,1530,essvi,ok,,8,20,2026-09-25,0.0849315068,353.5636969141,68,0.0191780822,0.0191780822,219.7940080324,437.3810542157,234.0281462436,389.2762618700,104.2450119472,45.5659705452,2.4171000000
loo,TSLA,2026-08-25,1530,essvi_g05,ok,,8,20,2026-09-25,0.0849315068,353.5636969141,68,0.0191780822,0.0191780822,188.5394062136,403.7159100436,195.2076362640,359.7825403980,52.5884647537,-132.6243668691,15.3848000000
loo,TSLA,2026-08-25,1530,essvi_gfree,ok,,8,20,2026-09-25,0.0849315068,353.5636969141,68,0.0191780822,0.0191780822,192.1427096798,441.5329443855,199.8873983182,404.9612131271,49.7142232334,-89.7956603140,17.6997000000
loo,TSLA,2026-08-25,1530,essvi_sg05,ok,,8,20,2026-09-25,0.0849315068,353.5636969141,68,0.0191780822,0.0191780822,273.3146738882,855.2855834531,306.1369396169,777.6867301095,-93.1521642404,44.9915132707,2.3293000000
loo,TSLA,2026-08-25,1530,svi,ok,,9,20,2026-10-02,0.1041095890,353.9557313119,69,0.0191780822,0.0383561644,115.7872216276,333.6522993035,116.4604802964,375.7200770051,-8.6936467486,-168.3537585389,637.0540000000
loo,TSLA,2026-08-25,1530,ssvi,ok,,9,20,2026-10-02,0.1041095890,353.9557313119,69,0.0191780822,0.0383561644,175.3715674544,483.8066453768,170.2726124092,509.3468883101,34.5301507360,-17.9490156912,6.1525000000
loo,TSLA,2026-08-25,1530,essvi,ok,,9,20,2026-10-02,0.1041095890,353.9557313119,69,0.0191780822,0.0383561644,174.7152281969,468.9884953874,170.1597903496,506.4985040205,34.7222502921,-17.9763391033,2.8692000000
loo,TSLA,2026-08-25,1530,essvi_g05,ok,,9,20,2026-10-02,0.1041095890,353.9557313119,69,0.0191780822,0.0383561644,153.4391480793,353.4512423923,154.5146033220,409.0465106872,-10.9062020751,-236.1893077724,12.0945000000
loo,TSLA,2026-08-25,1530,essvi_gfree,ok,,9,20,2026-10-02,0.1041095890,353.9557313119,69,0.0191780822,0.0383561644,150.3877247461,407.4883782782,152.3857918103,465.2763971445,-12.2517662103,-181.6946689771,23.1451000000
loo,TSLA,2026-08-25,1530,essvi_sg05,ok,,9,20,2026-10-02,0.1041095890,353.9557313119,69,0.0191780822,0.0383561644,218.1631304324,600.6885020137,232.7284054237,874.9530949972,-63.0521728584,-16.1998516900,2.4841000000
loo,TSLA,2026-08-25,1530,svi,ok,,10,20,2026-10-16,0.1424657534,354.4479101139,70,0.0383561644,0.0958904110,84.2526751103,187.4183696660,156.3657984492,270.7427061080,125.3477882728,65.3415165849,644.2961000000
loo,TSLA,2026-08-25,1530,ssvi,ok,,10,20,2026-10-16,0.1424657534,354.4479101139,70,0.0383561644,0.0958904110,129.5675638688,381.2473605119,229.8935836854,326.3346723885,196.3471925409,159.3100475079,6.3061000000
loo,TSLA,2026-08-25,1530,essvi,ok,,10,20,2026-10-16,0.1424657534,354.4479101139,70,0.0383561644,0.0958904110,126.2141647575,377.6230095595,196.2648672205,346.7933812818,137.5861700835,159.2090290613,2.3336000000
loo,TSLA,2026-08-25,1530,essvi_g05,ok,,10,20,2026-10-16,0.1424657534,354.4479101139,70,0.0383561644,0.0958904110,130.9931709025,233.5740235796,168.6574971228,310.3896800425,119.0052106667,-81.5273856323,16.5595000000
loo,TSLA,2026-08-25,1530,essvi_gfree,ok,,10,20,2026-10-16,0.1424657534,354.4479101139,70,0.0383561644,0.0958904110,113.7732314587,279.8275569641,158.2149229916,283.4983567067,115.6568671575,-14.3832452643,21.3837000000
loo,TSLA,2026-08-25,1530,essvi_sg05,ok,,10,20,2026-10-16,0.1424657534,354.4479101139,70,0.0383561644,0.0958904110,174.3059378809,631.5537813252,186.2625355400,400.6023822708,89.5676750484,159.0274346091,1.5904000000
loo,TSLA,2026-08-25,1530,svi,ok,,11,20,2026-11-20,0.2383561644,356.0869989516,70,0.0958904110,0.0767123288,26.7386289123,73.0745416719,106.2538446520,167.7465812853,-99.3549789811,-163.8625022342,676.0855000000
loo,TSLA,2026-08-25,1530,ssvi,ok,,11,20,2026-11-20,0.2383561644,356.0869989516,70,0.0958904110,0.0767123288,80.7033431306,135.0663822336,59.4472021282,121.3588394233,-33.0458783034,-118.8828833009,3.7764000000
loo,TSLA,2026-08-25,1530,essvi,ok,,11,20,2026-11-20,0.2383561644,356.0869989516,70,0.0958904110,0.0767123288,43.2120195495,140.1468771437,100.8162711602,221.9557726119,-92.8516175488,-118.6355937692,1.4730000000
loo,TSLA,2026-08-25,1530,essvi_g05,ok,,11,20,2026-11-20,0.2383561644,356.0869989516,70,0.0958904110,0.0767123288,147.9259715657,241.7256494946,168.0189473811,331.8538921953,-88.1775409888,-331.8538921953,14.5064000000
loo,TSLA,2026-08-25,1530,essvi_gfree,ok,,11,20,2026-11-20,0.2383561644,356.0869989516,70,0.0958904110,0.0767123288,96.4294124773,161.8605522293,136.7688607033,267.9150910379,-94.5258977909,-267.9150910379,13.6244000000
loo,TSLA,2026-08-25,1530,essvi_sg05,ok,,11,20,2026-11-20,0.2383561644,356.0869989516,70,0.0958904110,0.0767123288,44.9433992692,111.3278459232,109.0646751139,260.4516821954,-101.0692730678,-118.7813461675,1.6189000000
loo,TSLA,2026-08-25,1530,svi,ok,,12,20,2026-12-18,0.3150684932,357.3524010372,61,0.0767123288,0.0767123288,21.3633589850,55.2559769610,22.3336683163,67.1062429844,4.1157030567,-20.7115745453,551.8874000000
loo,TSLA,2026-08-25,1530,ssvi,ok,,12,20,2026-12-18,0.3150684932,357.3524010372,61,0.0767123288,0.0767123288,60.1995323132,99.0779822916,63.8914627006,104.3351452942,52.1692617121,-1.5445870690,5.4324000000
loo,TSLA,2026-08-25,1530,essvi,ok,,12,20,2026-12-18,0.3150684932,357.3524010372,61,0.0767123288,0.0767123288,35.9891976975,127.1272620085,36.1205619289,130.8712218167,12.1229238651,-1.2264594084,2.2223000000
loo,TSLA,2026-08-25,1530,essvi_g05,ok,,12,20,2026-12-18,0.3150684932,357.3524010372,61,0.0767123288,0.0767123288,138.0977312686,210.8603036771,140.9603731506,220.6973904578,-19.1660748736,-220.6973904578,17.3285000000
loo,TSLA,2026-08-25,1530,essvi_gfree,ok,,12,20,2026-12-18,0.3150684932,357.3524010372,61,0.0767123288,0.0767123288,84.9368720488,125.3470329379,90.8211684392,145.5278829558,-10.5197403220,-145.5278829558,14.8737000000
loo,TSLA,2026-08-25,1530,essvi_sg05,ok,,12,20,2026-12-18,0.3150684932,357.3524010372,61,0.0767123288,0.0767123288,40.9517668302,86.0266254581,39.6543943404,92.3003277078,24.7355955210,-1.1488704920,1.5602000000
loo,TSLA,2026-08-25,1530,svi,ok,,13,20,2027-01-15,0.3917808219,358.7141802856,39,0.0767123288,0.0958904110,12.0714629315,34.5550538284,76.7559503397,93.2686320522,75.6528832733,71.1183505631,526.6336000000
loo,TSLA,2026-08-25,1530,ssvi,ok,,13,20,2027-01-15,0.3917808219,358.7141802856,39,0.0767123288,0.0958904110,43.7203943964,70.6562704979,117.6996086587,148.6665882920,115.0965214650,83.0719039733,3.9815000000
loo,TSLA,2026-08-25,1530,essvi,ok,,13,20,2027-01-15,0.3917808219,358.7141802856,39,0.0767123288,0.0958904110,20.6136671604,70.3404469107,81.1962716841,106.0582793715,77.6830589541,82.9189869122,1.6665000000
loo,TSLA,2026-08-25,1530,essvi_g05,ok,,13,20,2027-01-15,0.3917808219,358.7141802856,39,0.0767123288,0.0958904110,130.2689418715,197.2650624469,171.0454306577,278.6721911140,118.1720867602,-71.8662645245,11.9732000000
loo,TSLA,2026-08-25,1530,essvi_gfree,ok,,13,20,2027-01-15,0.3917808219,358.7141802856,39,0.0767123288,0.0958904110,75.4261270759,116.5290828479,122.6377842686,188.5585843462,99.6040669730,-12.8097631750,14.8855000000
loo,TSLA,2026-08-25,1530,essvi_sg05,ok,,13,20,2027-01-15,0.3917808219,358.7141802856,39,0.0767123288,0.0958904110,28.7183150127,55.9421503893,99.1345935811,128.9441173012,97.4239569144,82.8763901089,1.5776000000
loo,TSLA,2026-08-25,1530,svi,ok,,14,20,2027-02-19,0.4876712329,360.5390156745,56,0.0958904110,0.0767123288,5.9797389013,19.4915243358,25.9342620560,42.4340771684,-24.7928693331,-29.9328013615,588.4101000000
loo,TSLA,2026-08-25,1530,ssvi,ok,,14,20,2027-02-19,0.4876712329,360.5390156745,56,0.0958904110,0.0767123288,24.5029817277,44.5737094605,18.0685627107,29.8387700343,-4.4130772733,-26.4231304398,6.6232000000
loo,TSLA,2026-08-25,1530,essvi,ok,,14,20,2027-02-19,0.4876712329,360.5390156745,56,0.0958904110,0.0767123288,9.9584681297,46.0315291528,25.2778731075,76.1806785725,-23.3528640948,-26.4080802122,1.4944000000
loo,TSLA,2026-08-25,1530,essvi_g05,ok,,14,20,2027-02-19,0.4876712329,360.5390156745,56,0.0958904110,0.0767123288,105.7102930453,238.7615040445,113.0263393621,170.6191637928,-38.0394243338,-164.9735429037,15.0155000000
loo,TSLA,2026-08-25,1530,essvi_gfree,ok,,14,20,2027-02-19,0.4876712329,360.5390156745,56,0.0958904110,0.0767123288,57.6822784663,118.7904401100,69.1032048763,107.5022897464,-33.3315196398,-106.3048119387,22.1099000000
loo,TSLA,2026-08-25,1530,essvi_sg05,ok,,14,20,2027-02-19,0.4876712329,360.5390156745,56,0.0958904110,0.0767123288,20.9953787836,54.5484227400,16.9624998885,29.4096612609,-9.8990305317,-26.3918211538,1.8511000000
loo,TSLA,2026-08-25,1530,svi,ok,,15,20,2027-03-19,0.5643835616,361.6952219648,57,0.0767123288,0.2465753425,4.7807054188,10.5422169129,20.3074651826,38.0910088891,18.3936578340,17.6931047985,520.3678000000
loo,TSLA,2026-08-25,1530,ssvi,ok,,15,20,2027-03-19,0.5643835616,361.6952219648,57,0.0767123288,0.2465753425,17.6424442047,44.5317891381,32.7594610055,63.2457824201,29.5333095112,17.4503651393,4.5011000000
loo,TSLA,2026-08-25,1530,essvi,ok,,15,20,2027-03-19,0.5643835616,361.6952219648,57,0.0767123288,0.2465753425,9.3962326689,31.7305143913,21.2304126693,42.4858162934,17.7040738073,17.5247246607,1.3879000000
loo,TSLA,2026-08-25,1530,essvi_g05,ok,,15,20,2027-03-19,0.5643835616,361.6952219648,57,0.0767123288,0.2465753425,96.7343206314,233.0819677257,94.7274940736,240.6570555427,8.3279797027,-95.3096739508,14.6970000000
loo,TSLA,2026-08-25,1530,essvi_gfree,ok,,15,20,2027-03-19,0.5643835616,361.6952219648,57,0.0767123288,0.2465753425,51.5345105635,110.6423463521,52.8253174596,132.3448580445,12.7455335463,-41.4135712173,16.8673000000
loo,TSLA,2026-08-25,1530,essvi_sg05,ok,,15,20,2027-03-19,0.5643835616,361.6952219648,57,0.0767123288,0.2465753425,20.1809910646,48.4922447352,32.6168102079,68.3936853262,27.6860491684,17.6351355991,2.2778000000
loo,TSLA,2026-08-25,1530,svi,ok,,16,20,2027-06-17,0.8109589041,366.2011583099,41,0.2465753425,0.2520547945,4.3745980003,9.9990255242,8.4191475922,15.4462936063,2.8160068838,11.9081877782,482.5252000000
loo,TSLA,2026-08-25,1530,ssvi,ok,,16,20,2027-06-17,0.8109589041,366.2011583099,41,0.2465753425,0.2520547945,10.8549314807,33.8414919868,8.4861149115,31.8154425273,-2.1236024771,8.4627665878,3.9142000000
loo,TSLA,2026-08-25,1530,essvi,ok,,16,20,2027-06-17,0.8109589041,366.2011583099,41,0.2465753425,0.2520547945,7.5552409435,16.0323120440,10.8397784291,37.4703989115,-1.5243735275,8.6338438810,1.4313000000
loo,TSLA,2026-08-25,1530,essvi_g05,ok,,16,20,2027-06-17,0.8109589041,366.2011583099,41,0.2465753425,0.2520547945,78.9062753385,140.7018524110,78.0908417549,151.5620779956,23.4746184846,-67.5498855660,11.3174000000
loo,TSLA,2026-08-25,1530,essvi_gfree,ok,,16,20,2027-06-17,0.8109589041,366.2011583099,41,0.2465753425,0.2520547945,34.6401241882,65.2038928792,32.8962923639,64.8352678722,10.0797479962,-23.6293446256,17.6882000000
loo,TSLA,2026-08-25,1530,essvi_sg05,ok,,16,20,2027-06-17,0.8109589041,366.2011583099,41,0.2465753425,0.2520547945,9.1592378659,18.2647237169,10.1300521057,22.7355448210,5.5518371807,8.5392938332,1.5443000000
loo,TSLA,2026-08-25,1530,svi,ok,,17,20,2027-09-17,1.0630136986,370.6964857528,37,0.2520547945,0.2493150685,2.6827565853,6.4629767975,14.1276342532,23.6069262467,12.2127586530,20.4033394414,517.8266000000
loo,TSLA,2026-08-25,1530,ssvi,ok,,17,20,2027-09-17,1.0630136986,370.6964857528,37,0.2520547945,0.2493150685,15.9177460919,26.1997421579,11.4799783552,21.6110888792,0.8634526398,15.9918837598,4.0973000000
loo,TSLA,2026-08-25,1530,essvi,ok,,17,20,2027-09-17,1.0630136986,370.6964857528,37,0.2520547945,0.2493150685,6.9714221157,15.4062391646,12.8133438109,24.2641195463,9.3550516206,15.9906766740,1.3373000000
loo,TSLA,2026-08-25,1530,essvi_g05,ok,,17,20,2027-09-17,1.0630136986,370.6964857528,37,0.2520547945,0.2493150685,56.2103776573,117.2610994224,54.2149056966,112.3134157410,7.4266491767,-51.5779649524,11.9471000000
loo,TSLA,2026-08-25,1530,essvi_gfree,ok,,17,20,2027-09-17,1.0630136986,370.6964857528,37,0.2520547945,0.2493150685,21.9664581345,47.6527068109,22.4843445226,49.6184074632,9.0400588627,-7.4870405195,14.9940000000
loo,TSLA,2026-08-25,1530,essvi_sg05,ok,,17,20,2027-09-17,1.0630136986,370.6964857528,37,0.2520547945,0.2493150685,7.0861517992,17.4224450038,14.0337550400,24.9065813930,10.9572980005,15.9900431621,1.5190000000
loo,TSLA,2026-08-25,1530,svi,ok,,18,20,2027-12-17,1.3123287671,375.1455065770,38,0.2493150685,0.0958904110,3.7613462948,9.1325535112,17.4609775378,26.0244426960,-16.9247869487,-22.1519890844,493.2168000000
loo,TSLA,2026-08-25,1530,ssvi,ok,,18,20,2027-12-17,1.3123287671,375.1455065770,38,0.2493150685,0.0958904110,13.6587387272,31.8245201899,31.7108825455,53.0428890302,-30.2665160635,-22.7963290443,3.4782000000
loo,TSLA,2026-08-25,1530,essvi,ok,,18,20,2027-12-17,1.3123287671,375.1455065770,38,0.2493150685,0.0958904110,5.5015500457,11.1274744888,18.9851746719,28.3905042598,-18.1150947844,-22.7200432803,1.2487000000
loo,TSLA,2026-08-25,1530,essvi_g05,ok,,18,20,2027-12-17,1.3123287671,375.1455065770,38,0.2493150685,0.0958904110,45.1298175019,98.0178162438,47.7858289687,78.2568697668,-15.7284743400,-71.4647405633,12.5821000000
loo,TSLA,2026-08-25,1530,essvi_gfree,ok,,18,20,2027-12-17,1.3123287671,375.1455065770,38,0.2493150685,0.0958904110,15.5579321459,30.7046049760,23.0352260314,41.5279477929,-16.8208775969,-36.4452948171,14.4694000000
loo,TSLA,2026-08-25,1530,essvi_sg05,ok,,18,20,2027-12-17,1.3123287671,375.1455065770,38,0.2493150685,0.0958904110,5.5178843196,11.0975194293,19.3455847264,28.4696272798,-18.5288954002,-22.7184295956,2.3599000000
loo,TSLA,2026-08-26,1530,svi,ok,,1,19,2026-08-31,0.0136986301,345.9283523862,48,0.0082191781,0.0054794521,155.0431909555,311.2205761325,359.6899200708,588.4176491461,327.9146897375,267.5267405663,508.5137000000
loo,TSLA,2026-08-26,1530,ssvi,ok,,1,19,2026-08-31,0.0136986301,345.9283523862,48,0.0082191781,0.0054794521,310.4249347428,537.9915483996,626.2816176696,884.5812969357,597.4632731922,394.8304721271,3.9283000000
loo,TSLA,2026-08-26,1530,essvi,ok,,1,19,2026-08-31,0.0136986301,345.9283523862,48,0.0082191781,0.0054794521,224.6373309216,669.9166358141,487.4158084676,664.2495400187,439.0790224742,391.9992113593,1.2881000000
loo,TSLA,2026-08-26,1530,essvi_g05,ok,,1,19,2026-08-31,0.0136986301,345.9283523862,48,0.0082191781,0.0054794521,195.3978046475,621.7695518184,402.4012981403,591.4171626410,354.1197298724,209.1563450003,9.7541000000
loo,TSLA,2026-08-26,1530,essvi_gfree,ok,,1,19,2026-08-31,0.0136986301,345.9283523862,48,0.0082191781,0.0054794521,201.8566947473,513.8886976885,395.2892269301,612.3240714638,346.9568020378,65.9149377314,12.4531000000
loo,TSLA,2026-08-26,1530,essvi_sg05,ok,,1,19,2026-08-31,0.0136986301,345.9283523862,48,0.0082191781,0.0054794521,296.3597392698,965.4526859031,390.2413777135,638.1425576144,258.3593680187,389.0814526257,1.3812000000
loo,TSLA,2026-08-26,1530,svi,ok,,2,19,2026-09-02,0.0191780822,346.0659596960,62,0.0054794521,0.0054794521,146.0189207923,480.1664224259,149.2788642698,452.6394350043,6.2538015387,-71.4588244915,431.5540000000
loo,TSLA,2026-08-26,1530,ssvi,ok,,2,19,2026-09-02,0.0191780822,346.0659596960,62,0.0054794521,0.0054794521,285.2132851382,574.7114449086,317.7604670443,528.5815378617,224.2757480493,43.2144555266,3.7015000000
loo,TSLA,2026-08-26,1530,essvi,ok,,2,19,2026-09-02,0.0191780822,346.0659596960,62,0.0054794521,0.0054794521,239.9889517105,693.4028348157,256.7532453991,763.1021594515,67.8973318458,38.3442151937,1.1803000000
loo,TSLA,2026-08-26,1530,essvi_g05,ok,,2,19,2026-09-02,0.0191780822,346.0659596960,62,0.0054794521,0.0054794521,210.0792943256,650.6127636809,214.6786856714,708.9172263248,-2.8887340593,-178.1766955260,9.5082000000
loo,TSLA,2026-08-26,1530,essvi_gfree,ok,,2,19,2026-09-02,0.0191780822,346.0659596960,62,0.0054794521,0.0054794521,209.6228331760,583.1034237462,209.1108395560,623.3987738581,2.3525401990,-278.5186724151,12.0270000000
loo,TSLA,2026-08-26,1530,essvi_sg05,ok,,2,19,2026-09-02,0.0191780822,346.0659596960,62,0.0054794521,0.0054794521,314.6345025251,954.2301629831,320.0029849694,1020.4689307511,-76.8870836932,35.7056450255,1.3801000000
loo,TSLA,2026-08-26,1530,svi,ok,,3,19,2026-09-04,0.0246575342,346.1741478391,72,0.0054794521,0.0136986301,145.3671589521,567.1784101965,290.6772302093,838.5100708399,-245.0857213005,-334.3459859514,436.4719000000
loo,TSLA,2026-08-26,1530,ssvi,ok,,3,19,2026-09-04,0.0246575342,346.1741478391,72,0.0054794521,0.0136986301,314.8418365722,866.3052721412,274.5161494062,1122.4759190620,-66.6422596150,-267.2593279522,3.6129000000
loo,TSLA,2026-08-26,1530,essvi,ok,,3,19,2026-09-04,0.0246575342,346.1741478391,72,0.0054794521,0.0136986301,274.4491664454,984.0515392724,367.6557586898,1407.9867566905,-231.0413493552,-272.9483552317,1.2257000000
loo,TSLA,2026-08-26,1530,essvi_g05,ok,,3,19,2026-09-04,0.0246575342,346.1741478391,72,0.0054794521,0.0136986301,238.4761951140,892.0556146917,360.5530866170,1254.2424801367,-258.7204139296,-487.5010100514,10.2809000000
loo,TSLA,2026-08-26,1530,essvi_gfree,ok,,3,19,2026-09-04,0.0246575342,346.1741478391,72,0.0054794521,0.0136986301,238.7904323095,834.3977390782,352.5088763104,1174.3138481939,-247.4935306351,-559.2888166086,11.0637000000
loo,TSLA,2026-08-26,1530,essvi_sg05,ok,,3,19,2026-09-04,0.0246575342,346.1741478391,72,0.0054794521,0.0136986301,324.3328177864,1231.5819245741,469.3438073203,1598.9165618790,-336.0475259591,-276.0377473250,1.3860000000
loo,TSLA,2026-08-26,1530,svi,ok,,4,19,2026-09-09,0.0383561644,346.7096233557,53,0.0136986301,0.0054794521,70.0110849058,241.3215085773,322.6700040232,629.3104499885,244.9922115997,86.9273696079,466.7014000000
loo,TSLA,2026-08-26,1530,ssvi,ok,,4,19,2026-09-09,0.0383561644,346.7096233557,53,0.0136986301,0.0054794521,258.7321859861,647.4398953539,379.3031488660,773.6513002020,347.9700120512,158.3466719530,5.6220000000
loo,TSLA,2026-08-26,1530,essvi,ok,,4,19,2026-09-09,0.0383561644,346.7096233557,53,0.0136986301,0.0054794521,148.6326243562,614.9792585045,420.8575278851,696.1313185319,386.5684771783,162.5905161500,1.9457000000
loo,TSLA,2026-08-26,1530,essvi_g05,ok,,4,19,2026-09-09,0.0383561644,346.7096233557,53,0.0136986301,0.0054794521,173.1973097322,446.0035192752,356.7062183640,659.9970653206,298.5458510220,28.0054219537,17.7557000000
loo,TSLA,2026-08-26,1530,essvi_gfree,ok,,4,19,2026-09-09,0.0383561644,346.7096233557,53,0.0136986301,0.0054794521,188.3824469756,493.1700655459,355.6967648885,667.5403915039,289.1234610528,-5.5470262325,16.7718000000
