slice,ticker,date,time,model,status,status_detail,horizon,t,t_beyond_last_pillar,t_below_first_pillar,target_forward,simulated_mean,relative_error,standard_error,z_score,paths,seed,steps_per_year,z_threshold,within_threshold,max_abs_z_all_horizons,mc_mean_spot,mc_relative_error,mc_standard_error,mc_paths,mc_seed,mc_steps,carry_rate,zero_dividend_forward_error,drift_source
daily,DIA,2026-08-26,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,538.2341485782,538.1244226062,-0.0002038629,0.0001326448,-1.5369082408,32768,20260824,104,3.0000000000,true,1.5369082408,538.2470767661,0.0000240196,0.0001162573,40000,20260824,192,0.0306177234,0.0019486662,parity_forward
daily,DIA,2026-08-26,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,542.7461543406,542.8400832809,0.0001730624,0.0002712818,0.6379430910,32768,20260824,104,3.0000000000,true,1.5369082408,543.0564729154,0.0005717564,0.0002412138,40000,20260824,192,0.0320049364,0.0035591146,parity_forward
daily,DIA,2026-08-27,1530,svi,ok,,1M,0.0833333333,false,false,536.9555472451,536.9673212189,0.0000219273,0.0000539267,0.4066124495,32768,20260824,104,3.0000000000,true,1.0513603941,536.9718094874,0.0000302860,0.0000505910,40000,20260824,192,0.0177922475,0.0016802904,parity_forward
daily,DIA,2026-08-27,1530,svi,ok,,3M,0.2500000000,false,false,540.2419971465,540.1962217927,-0.0000847312,0.0001310282,-0.6466639301,32768,20260824,104,3.0000000000,true,1.0513603941,540.3112238367,0.0001281401,0.0001130593,40000,20260824,192,0.0303382322,0.0019942698,parity_forward
daily,DIA,2026-08-27,1530,svi,ok,,6M,0.5000000000,false,false,544.6391146016,544.7383008011,0.0001821136,0.0001732171,1.0513603941,32768,20260824,104,3.0000000000,true,1.0513603941,544.6675847743,0.0000522735,0.0001566857,40000,20260824,192,0.0313815526,0.0038227302,parity_forward
daily,DIA,2026-08-27,1530,ssvi,ok,,1M,0.0833333333,false,false,536.9555472451,536.9534185479,-0.0000039644,0.0000837990,-0.0473082390,32768,20260824,104,3.0000000000,true,0.9424686081,536.9453899851,-0.0000189164,0.0000776988,40000,20260824,192,0.0177922475,0.0016802904,parity_forward
daily,DIA,2026-08-27,1530,ssvi,ok,,3M,0.2500000000,false,false,540.2419971465,540.1870212637,-0.0001017616,0.0001273999,-0.7987572445,32768,20260824,104,3.0000000000,true,0.9424686081,540.2488012918,0.0000125946,0.0001142243,40000,20260824,192,0.0303382322,0.0019942698,parity_forward
daily,DIA,2026-08-27,1530,ssvi,ok,,6M,0.5000000000,false,false,544.6391146016,544.7178093217,0.0001444897,0.0001533098,0.9424686081,32768,20260824,104,3.0000000000,true,0.9424686081,544.6874002493,0.0000886562,0.0001382367,40000,20260824,192,0.0313815526,0.0038227302,parity_forward
daily,DIA,2026-08-27,1530,essvi,ok,,1M,0.0833333333,false,false,536.9555472451,536.9600304583,0.0000083493,0.0000486244,0.1717103298,32768,20260824,104,3.0000000000,true,1.0700670239,536.9647734216,0.0000171824,0.0000447217,40000,20260824,192,0.0177922475,0.0016802904,parity_forward
daily,DIA,2026-08-27,1530,essvi,ok,,3M,0.2500000000,false,false,540.2419971465,540.1807243667,-0.0001134173,0.0001182084,-0.9594686098,32768,20260824,104,3.0000000000,true,1.0700670239,540.2940507127,0.0000963523,0.0001053819,40000,20260824,192,0.0303382322,0.0019942698,parity_forward
daily,DIA,2026-08-27,1530,essvi,ok,,6M,0.5000000000,false,false,544.6391146016,544.7573743164,0.0002171341,0.0002029163,1.0700670239,32768,20260824,104,3.0000000000,true,1.0700670239,544.7922373554,0.0002811453,0.0001787136,40000,20260824,192,0.0313815526,0.0038227302,parity_forward
daily,DIA,2026-08-27,1530,essvi_g05,ok,,1M,0.0833333333,false,false,536.9555472451,536.9596905623,0.0000077163,0.0000479611,0.1608868009,32768,20260824,104,3.0000000000,true,1.0208411273,536.9632587474,0.0000143615,0.0000434779,40000,20260824,192,0.0177922475,0.0016802904,parity_forward
daily,DIA,2026-08-27,1530,essvi_g05,ok,,3M,0.2500000000,false,false,540.2419971465,540.1791300263,-0.0001163684,0.0001139927,-1.0208411273,32768,20260824,104,3.0000000000,true,1.0208411273,540.2896279300,0.0000881656,0.0001020226,40000,20260824,192,0.0303382322,0.0019942698,parity_forward
daily,DIA,2026-08-27,1530,essvi_g05,ok,,6M,0.5000000000,false,false,544.6391146016,544.7121637980,0.0001341240,0.0001589537,0.8437928623,32768,20260824,104,3.0000000000,true,1.0208411273,544.7613989393,0.0002245236,0.0001399430,40000,20260824,192,0.0313815526,0.0038227302,parity_forward
daily,DIA,2026-08-27,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,536.9555472451,536.9600142491,0.0000083191,0.0000480278,0.1732149688,32768,20260824,104,3.0000000000,true,0.9921147874,536.9636510851,0.0000150922,0.0000438941,40000,20260824,192,0.0177922475,0.0016802904,parity_forward
daily,DIA,2026-08-27,1530,essvi_gfree,ok,,3M,0.2500000000,false,false,540.2419971465,540.1806328502,-0.0001135867,0.0001144895,-0.9921147874,32768,20260824,104,3.0000000000,true,0.9921147874,540.2914844636,0.0000916021,0.0001024553,40000,20260824,192,0.0303382322,0.0019942698,parity_forward
daily,DIA,2026-08-27,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,544.6391146016,544.7084902051,0.0001273790,0.0001638354,0.7774816191,32768,20260824,104,3.0000000000,true,0.9921147874,544.7700907672,0.0002404825,0.0001434106,40000,20260824,192,0.0313815526,0.0038227302,parity_forward
daily,DIA,2026-08-27,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,536.9555472451,536.9627705764,0.0000134524,0.0000502352,0.2677879661,32768,20260824,104,3.0000000000,true,1.4161029216,536.9631497640,0.0000141586,0.0000486131,40000,20260824,192,0.0177922475,0.0016802904,parity_forward
daily,DIA,2026-08-27,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,540.2419971465,540.1444317125,-0.0001805958,0.0001275301,-1.4161029216,32768,20260824,104,3.0000000000,true,1.4161029216,540.2446834763,0.0000049725,0.0001133104,40000,20260824,192,0.0303382322,0.0019942698,parity_forward
daily,DIA,2026-08-27,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,544.6391146016,544.7161876377,0.0001415121,0.0002139953,0.6612861927,32768,20260824,104,3.0000000000,true,1.4161029216,544.7475017748,0.0001990073,0.0001895364,40000,20260824,192,0.0313815526,0.0038227302,parity_forward
daily,GOOGL,2026-08-14,1530,svi,ok,,1M,0.0833333333,false,false,346.4903942253,346.5122887581,0.0000631894,0.0000746564,0.8464029251,32768,20260824,104,3.0000000000,true,1.5598794001,346.4777699810,-0.0000364346,0.0000601408,40000,20260824,192,0.0256695049,0.0010146500,parity_forward
daily,GOOGL,2026-08-14,1530,svi,ok,,3M,0.2500000000,false,false,349.1775687990,349.2700738627,0.0002649227,0.0001698354,1.5598794001,32768,20260824,104,3.0000000000,true,1.5598794001,349.1527349007,-0.0000711211,0.0001403374,40000,20260824,192,0.0394584615,-0.0002386259,parity_forward
daily,GOOGL,2026-08-14,1530,svi,ok,,6M,0.5000000000,false,false,353.0852540848,353.0520107235,-0.0000941511,0.0003343872,-0.2815630399,32768,20260824,104,3.0000000000,true,1.5598794001,353.0240595743,-0.0001733137,0.0002918681,40000,20260824,192,0.0419871404,-0.0014862463,parity_forward
daily,GOOGL,2026-08-14,1530,ssvi,ok,,1M,0.0833333333,false,false,346.4903942253,346.4936232301,0.0000093192,0.0000324904,0.2868286482,32768,20260824,104,3.0000000000,true,1.1339499390,346.4903658092,-0.0000000820,0.0000256699,40000,20260824,192,0.0256695049,0.0010146500,parity_forward
daily,GOOGL,2026-08-14,1530,ssvi,ok,,3M,0.2500000000,false,false,349.1775687990,349.2381641789,0.0001735374,0.0001530380,1.1339499390,32768,20260824,104,3.0000000000,true,1.1339499390,349.1817928627,0.0000120972,0.0001357151,40000,20260824,192,0.0394584615,-0.0002386259,parity_forward
daily,GOOGL,2026-08-14,1530,ssvi,ok,,6M,0.5000000000,false,false,353.0852540848,353.0152190941,-0.0001983515,0.0003417482,-0.5804025083,32768,20260824,104,3.0000000000,true,1.1339499390,353.0354711110,-0.0001409942,0.0002951372,40000,20260824,192,0.0419871404,-0.0014862463,parity_forward
daily,GOOGL,2026-08-14,1530,essvi,ok,,1M,0.0833333333,false,false,346.4903942253,346.4840896851,-0.0000181954,0.0000416355,-0.4370171462,32768,20260824,104,3.0000000000,true,1.1767650796,346.4933798402,0.0000086167,0.0000291177,40000,20260824,192,0.0256695049,0.0010146500,parity_forward
daily,GOOGL,2026-08-14,1530,essvi,ok,,3M,0.2500000000,false,false,349.1775687990,349.2433842079,0.0001884869,0.0001601738,1.1767650796,32768,20260824,104,3.0000000000,true,1.1767650796,349.1720284165,-0.0000158669,0.0001377246,40000,20260824,192,0.0394584615,-0.0002386259,parity_forward
daily,GOOGL,2026-08-14,1530,essvi,ok,,6M,0.5000000000,false,false,353.0852540848,353.0224766635,-0.0001777968,0.0003360118,-0.5291385104,32768,20260824,104,3.0000000000,true,1.1767650796,353.0317621912,-0.0001514985,0.0002923774,40000,20260824,192,0.0419871404,-0.0014862463,parity_forward
daily,GOOGL,2026-08-14,1530,essvi_g05,ok,,1M,0.0833333333,false,false,346.4903942253,346.4851482069,-0.0000151404,0.0000422739,-0.3581507174,32768,20260824,104,3.0000000000,true,1.5209487091,346.4953061571,0.0000141762,0.0000297829,40000,20260824,192,0.0256695049,0.0010146500,parity_forward
daily,GOOGL,2026-08-14,1530,essvi_g05,ok,,3M,0.2500000000,false,false,349.1775687990,349.2677120660,0.0002581588,0.0001697354,1.5209487091,32768,20260824,104,3.0000000000,true,1.5209487091,349.1742696549,-0.0000094483,0.0001460687,40000,20260824,192,0.0394584615,-0.0002386259,parity_forward
daily,GOOGL,2026-08-14,1530,essvi_g05,ok,,6M,0.5000000000,false,false,353.0852540848,353.0385722393,-0.0001322113,0.0003552466,-0.3721675406,32768,20260824,104,3.0000000000,true,1.5209487091,353.0196416999,-0.0001858259,0.0003035368,40000,20260824,192,0.0419871404,-0.0014862463,parity_forward
daily,GOOGL,2026-08-14,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,346.4903942253,346.4874205883,-0.0000085822,0.0000448282,-0.1914454461,32768,20260824,104,3.0000000000,true,1.6057582392,346.4952853277,0.0000141161,0.0000312982,40000,20260824,192,0.0256695049,0.0010146500,parity_forward
daily,GOOGL,2026-08-14,1530,essvi_gfree,ok,,3M,0.2500000000,false,false,349.1775687990,349.2716200294,0.0002693507,0.0001677405,1.6057582392,32768,20260824,104,3.0000000000,true,1.6057582392,349.1728864196,-0.0000134097,0.0001438709,40000,20260824,192,0.0394584615,-0.0002386259,parity_forward
daily,GOOGL,2026-08-14,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,353.0852540848,353.0389180412,-0.0001312319,0.0003416780,-0.3840806095,32768,20260824,104,3.0000000000,true,1.6057582392,353.0226321338,-0.0001773565,0.0002943009,40000,20260824,192,0.0419871404,-0.0014862463,parity_forward
daily,GOOGL,2026-08-14,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,346.4903942253,346.4819120314,-0.0000244803,0.0000396225,-0.6178391525,32768,20260824,104,3.0000000000,true,1.2057301666,346.4947215796,0.0000124891,0.0000282408,40000,20260824,192,0.0256695049,0.0010146500,parity_forward
daily,GOOGL,2026-08-14,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,349.1775687990,349.2427262825,0.0001866027,0.0001547632,1.2057301666,32768,20260824,104,3.0000000000,true,1.2057301666,349.1771564887,-0.0000011808,0.0001337462,40000,20260824,192,0.0394584615,-0.0002386259,parity_forward
daily,GOOGL,2026-08-14,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,353.0852540848,353.0189909643,-0.0001876689,0.0003427126,-0.5475985099,32768,20260824,104,3.0000000000,true,1.2057301666,353.0315670008,-0.0001520513,0.0002954915,40000,20260824,192,0.0419871404,-0.0014862463,parity_forward
daily,GOOGL,2026-08-17,1530,svi,ok,,1M,0.0833333333,false,false,344.9695895894,344.9231889221,-0.0001345065,0.0000728538,-1.8462540535,32768,20260824,104,3.0000000000,true,1.8462540535,344.9613711899,-0.0000238235,0.0000696302,40000,20260824,192,0.0353451860,0.0002078505,parity_forward
daily,GOOGL,2026-08-17,1530,svi,ok,,3M,0.2500000000,false,false,347.6041890279,347.6261396404,0.0000631483,0.0001633650,0.3865472134,32768,20260824,104,3.0000000000,true,1.8462540535,347.5913270358,-0.0000370018,0.0001477238,40000,20260824,192,0.0422144390,-0.0009515541,parity_forward
daily,GOOGL,2026-08-17,1530,svi,ok,,6M,0.5000000000,false,false,351.6370683292,351.5311015034,-0.0003013528,0.0003325593,-0.9061626895,32768,20260824,104,3.0000000000,true,1.8462540535,351.5588527768,-0.0002224326,0.0002950166,40000,20260824,192,0.0441775059,-0.0025310785,parity_forward
daily,GOOGL,2026-08-17,1530,ssvi,ok,,1M,0.0833333333,false,false,344.9695895894,344.9702602279,0.0000019441,0.0000274720,0.0707648860,32768,20260824,104,3.0000000000,true,0.7866012495,344.9713712104,0.0000051646,0.0000276988,40000,20260824,192,0.0353451860,0.0002078505,parity_forward
daily,GOOGL,2026-08-17,1530,ssvi,ok,,3M,0.2500000000,false,false,347.6041890279,347.6448710442,0.0001170355,0.0001487863,0.7866012495,32768,20260824,104,3.0000000000,true,0.7866012495,347.5955829768,-0.0000247582,0.0001374573,40000,20260824,192,0.0422144390,-0.0009515541,parity_forward
daily,GOOGL,2026-08-17,1530,ssvi,ok,,6M,0.5000000000,false,false,351.6370683292,351.5653909411,-0.0002038391,0.0003302312,-0.6172618481,32768,20260824,104,3.0000000000,true,0.7866012495,351.5746679719,-0.0001774567,0.0002939608,40000,20260824,192,0.0441775059,-0.0025310785,parity_forward
daily,GOOGL,2026-08-17,1530,essvi,ok,,1M,0.0833333333,false,false,344.9695895894,344.9663288987,-0.0000094521,0.0000413666,-0.2284959854,32768,20260824,104,3.0000000000,true,0.7440901941,344.9686552293,-0.0000027085,0.0000380487,40000,20260824,192,0.0353451860,0.0002078505,parity_forward
daily,GOOGL,2026-08-17,1530,essvi,ok,,3M,0.2500000000,false,false,347.6041890279,347.6426855912,0.0001107483,0.0001488372,0.7440901941,32768,20260824,104,3.0000000000,true,0.7440901941,347.5924429235,-0.0000337916,0.0001344102,40000,20260824,192,0.0422144390,-0.0009515541,parity_forward
daily,GOOGL,2026-08-17,1530,essvi,ok,,6M,0.5000000000,false,false,351.6370683292,351.5627549791,-0.0002113354,0.0003324936,-0.6356074127,32768,20260824,104,3.0000000000,true,0.7440901941,351.5693850348,-0.0001924805,0.0002923340,40000,20260824,192,0.0441775059,-0.0025310785,parity_forward
daily,GOOGL,2026-08-17,1530,essvi_g05,ok,,1M,0.0833333333,false,false,344.9695895894,344.9750285985,0.0000157666,0.0000411961,0.3827211861,32768,20260824,104,3.0000000000,true,0.9095933026,344.9715883838,0.0000057941,0.0000391129,40000,20260824,192,0.0353451860,0.0002078505,parity_forward
daily,GOOGL,2026-08-17,1530,essvi_g05,ok,,3M,0.2500000000,false,false,347.6041890279,347.6512523733,0.0001353935,0.0001488506,0.9095933026,32768,20260824,104,3.0000000000,true,0.9095933026,347.5910663232,-0.0000377519,0.0001350470,40000,20260824,192,0.0422144390,-0.0009515541,parity_forward
daily,GOOGL,2026-08-17,1530,essvi_g05,ok,,6M,0.5000000000,false,false,351.6370683292,351.5723473643,-0.0001840561,0.0003452353,-0.5331325299,32768,20260824,104,3.0000000000,true,0.9095933026,351.5610184655,-0.0002162737,0.0003052279,40000,20260824,192,0.0441775059,-0.0025310785,parity_forward
daily,GOOGL,2026-08-17,1530,essvi_gfree,ok,,1M,0.0833333333,false,false,344.9695895894,344.9745350844,0.0000143360,0.0000402763,0.3559417306,32768,20260824,104,3.0000000000,true,0.9443432725,344.9723587234,0.0000080272,0.0000391777,40000,20260824,192,0.0353451860,0.0002078505,parity_forward
daily,GOOGL,2026-08-17,1530,essvi_gfree,ok,,3M,0.2500000000,false,false,347.6041890279,347.6522404240,0.0001382360,0.0001463832,0.9443432725,32768,20260824,104,3.0000000000,true,0.9443432725,347.5912768270,-0.0000371463,0.0001334630,40000,20260824,192,0.0422144390,-0.0009515541,parity_forward
daily,GOOGL,2026-08-17,1530,essvi_gfree,ok,,6M,0.5000000000,false,false,351.6370683292,351.5677662422,-0.0001970841,0.0003356182,-0.5872271963,32768,20260824,104,3.0000000000,true,0.9443432725,351.5604853819,-0.0002177897,0.0002985251,40000,20260824,192,0.0441775059,-0.0025310785,parity_forward
daily,GOOGL,2026-08-17,1530,essvi_sg05,ok,,1M,0.0833333333,false,false,344.9695895894,344.9772089550,0.0000220871,0.0000446303,0.4948892842,32768,20260824,104,3.0000000000,true,1.0325992483,344.9680847156,-0.0000043623,0.0000404835,40000,20260824,192,0.0353451860,0.0002078505,parity_forward
daily,GOOGL,2026-08-17,1530,essvi_sg05,ok,,3M,0.2500000000,false,false,347.6041890279,347.6559750358,0.0001489798,0.0001442765,1.0325992483,32768,20260824,104,3.0000000000,true,1.0325992483,347.5884297213,-0.0000453369,0.0001304682,40000,20260824,192,0.0422144390,-0.0009515541,parity_forward
daily,GOOGL,2026-08-17,1530,essvi_sg05,ok,,6M,0.5000000000,false,false,351.6370683292,351.5729854255,-0.0001822416,0.0003336577,-0.5461933486,32768,20260824,104,3.0000000000,true,1.0325992483,351.5623347440,-0.0002125305,0.0002949907,40000,20260824,192,0.0441775059,-0.0025310785,parity_forward
daily,GOOGL,2026-08-18,1530,svi,ok,,1M,0.0833333333,false,false,344.3493911708,344.3668580038,0.0000507242,0.0000978430,0.5184239526,32768,20260824,104,3.0000000000,true,1.5835967192,344.3712670678,0.0000635282,0.0001117132,40000,20260824,192,0.0313832793,0.0005381325,parity_forward
daily,GOOGL,2026-08-18,1530,svi,ok,,3M,0.2500000000,false,false,347.0941342362,347.1873591598,0.0002685869,0.0001696056,1.5835967192,32768,20260824,104,3.0000000000,true,1.5835967192,347.0955819582,0.0000041710,0.0001736488,40000,20260824,192,0.0422179309,-0.0009276894,parity_forward
daily,GOOGL,2026-08-18,1530,svi,ok,,6M,0.5000000000,false,false,351.1193280677,351.0780817839,-0.0001174708,0.0003194727,-0.3677023244,32768,20260824,104,3.0000000000,true,1.5835967192,351.0376341492,-0.0002326671,0.0003042695,40000,20260824,192,0.0441691821,-0.0025261308,parity_forward
daily,GOOGL,2026-08-18,1530,ssvi,ok,,1M,0.0833333333,false,false,344.3493911708,344.3515072733,0.0000061452,0.0000263090,0.2335788943,32768,20260824,104,3.0000000000,true,0.8959094769,344.3548652601,0.0000158969,0.0000273332,40000,20260824,192,0.0313832793,0.0005381325,parity_forward
daily,GOOGL,2026-08-18,1530,ssvi,ok,,3M,0.2500000000,false,false,347.0941342362,347.1382580312,0.0001271234,0.0001418932,0.8959094769,32768,20260824,104,3.0000000000,true,0.8959094769,347.0834061650,-0.0000309082,0.0001348530,40000,20260824,192,0.0422179309,-0.0009276894,parity_forward
daily,GOOGL,2026-08-18,1530,ssvi,ok,,6M,0.5000000000,false,false,351.1193280677,351.0443849444,-0.0002134406,0.0003095625,-0.6894911832,32768,20260824,104,3.0000000000,true,0.8959094769,351.0446974789,-0.0002125505,0.0002831627,40000,20260824,192,0.0441691821,-0.0025261308,parity_forward
daily,GOOGL,2026-08-18,1530,essvi,ok,,1M,0.0833333333,false,false,344.3493911708,344.3494072904,0.0000000468,0.0000400730,0.0011681649,32768,20260824,104,3.0000000000,true,1.0758490741,344.3466212994,-0.0000080438,0.0000424587,40000,20260824,192,0.0313832793,0.0005381325,parity_forward
daily,GOOGL,2026-08-18,1530,essvi,ok,,3M,0.2500000000,false,false,347.0941342362,347.1470804245,0.0001525413,0.0001417869,1.0758490741,32768,20260824,104,3.0000000000,true,1.0758490741,347.0699963966,-0.0000695426,0.0001376301,40000,20260824,192,0.0422179309,-0.0009276894,parity_forward
daily,GOOGL,2026-08-18,1530,essvi,ok,,6M,0.5000000000,false,false,351.1193280677,351.0586595641,-0.0001727860,0.0003093987,-0.5584573489,32768,20260824,104,3.0000000000,true,1.0758490741,351.0311414578,-0.0002511585,0.0002858021,40000,20260824,192,0.0441691821,-0.0025261308,parity_forward
daily,GOOGL,2026-08-18,1530,essvi_g05,ok,,1M,0.0833333333,false,false,344.3493911708,344.3342024071,-0.0000441086,0.0000627339,-0.7031056111,32768,20260824,104,3.0000000000,true,0.7032776276,344.3464272745,-0.0000086072,0.0000569432,40000,20260824,192,0.0313832793,0.0005381325,parity_forward
daily,GOOGL,2026-08-18,1530,essvi_g05,ok,,3M,0.2500000000,false,false,347.0941342362,347.1294189175,0.0001016574,0.0001532205,0.6634710013,32768,20260824,104,3.0000000000,true,0.7032776276,347.0744857589,-0.0000566085,0.0001452941,40000,20260824,192,0.0422179309,-0.0009276894,parity_forward
